,ERR10082910,ERR10083185,ERR10082717,ERR10083228,ERR10083008,ERR10082679,ERR10083238,ERR10083036,ERR10083253,ERR10082874,ERR10083247,ERR10083101,ERR10083080,ERR10083202,ERR10083000,ERR10083215,ERR10083027,ERR10083186,ERR10082834,ERR10083108,ERR10083006,ERR10082766,ERR10083774,ERR10082806,ERR10082884,ERR10082990,ERR10082872,ERR10083218,ERR10083258,ERR10083252,ERR10083540,ERR10083542,ERR10083541,ERR10083471,ERR10083524,ERR10083523,ERR10083484,ERR10083459,ERR10083457,ERR10083439,ERR10083544,ERR10083494,ERR10083490,ERR10083473,ERR10083498,ERR10083519,ERR10083478,ERR10083419,ERR10083495,ERR10083511,ERR10083493,ERR10083564,ERR10083559,ERR10083500,ERR10083552,ERR10083455,ERR10083510,ERR10083491,ERR10083366,ERR10083530
ERR10083218,519863.1243413981,162089.14113227944,300510.42276267224,271532.8559751103,369046.6481855647,276315.34210390854,370150.8594235599,112584.29301638839,190555.3427065219,357905.3631995475,338713.98288231326,201377.43179164839,268906.32295280823,137533.63694384004,217625.50000631818,211729.25868429238,211302.6468338719,228724.49613891382,139289.96541747006,140511.01678516172,220299.88657509562,592199.8210680243,253215.55004383123,423491.74431740696,188748.8538455267,351767.07714764896,336408.1804311542,0.0,163911.19321449648,582580.734345893,226363.93634587643,245120.52334922916,354803.8238069032,303309.58558706974,334752.28635514947,291000.5653877669,307857.24886382,284544.78981699876,196600.44939673968,304073.8218360798,315864.5791221295,348395.11223178776,217635.07826864676,308208.6283185466,348554.95385089563,311426.9199089892,240366.1915536376,310204.99053045554,279883.0255981952,178695.19107687258,329629.16728954675,217651.24561095441,258178.75003570685,245443.398847881,261427.43766483272,188846.4898111691,230969.1426597934,268745.6964846135,312307.45313712896,185931.8175245969
ERR10083258,472654.5250486871,124727.80037345322,296881.43425280065,187393.5021952469,365593.0453441367,228938.94306342903,375686.6882030823,170157.26594242163,131087.98238206276,341351.1456872527,289185.1192004872,274072.51087987644,301659.29887043097,215823.69498273355,279427.3396895873,118785.79223122603,236805.368414654,159998.13262347784,200849.46934707096,176476.95610192284,197238.9183857993,579601.4398308548,175462.1013979942,433988.02998009056,214412.89454927846,313519.1888896117,335757.1403857258,163911.19321449648,0.0,577678.5026344671,275692.3159774316,207215.6393084267,314122.1935791866,245181.0633919349,273017.63508425606,226923.40724350142,259987.55919658925,235256.34627146617,170844.41125772888,210725.07728080207,326392.5719451961,283994.2407937175,279108.41689565725,217435.19204351443,251774.85010818695,222226.21932391328,283364.38596796175,275345.2915540776,233893.5503621252,199649.4989350086,240160.75142079315,261701.39394164487,190232.73378942962,305752.0350758111,209029.78636309228,238825.13972569973,258824.82583013555,218513.88841444382,267715.3996392438,204993.06481195893
ERR10083252,499590.35061438085,553252.1098577031,405017.49845407915,512734.7023237261,377557.6879630449,488308.32890193467,289250.2969765113,565248.8928365981,510475.34368174925,543058.1439477729,479185.5484663535,670284.2173555931,702487.7681333675,628329.9906402685,684535.5496013337,533016.633147597,644580.7961939294,521669.5610930352,535854.121519094,551840.216984047,516556.42819153843,187572.11349771585,518915.93950561975,634140.3835445271,523042.6577029831,556533.4562485889,491181.6855726606,582580.734345893,577678.5026344671,0.0,626832.846049886,634135.365023904,627489.3691043698,577592.2554086057,532687.5555792532,549719.4860153677,570588.9930054733,641161.8302979366,565011.8143472754,580640.2087790683,657229.6326391561,535110.477542722,629944.4015800124,575333.1839212823,565588.2275993729,575390.3819416866,625418.6799872547,643872.6553434305,551925.9321276724,537738.7524523409,568402.0463413199,632949.5013640503,553718.6460712696,652593.215958456,623219.1859939807,592964.5345861757,599544.5893809734,613842.5239815176,607245.2545932326,529963.1906472374
ERR10083540,607853.8923688817,264339.89705112623,326174.9350655258,325807.5391147357,347157.38976003375,298512.78811133036,380510.8755843911,184723.36321645943,278336.28392647626,289117.54332623957,392510.37319031457,202515.77709650178,184150.14188427877,134810.17013193032,196773.43414444948,318688.8685646237,265968.3063205088,278539.157423153,215878.5081428904,250600.21260964643,230947.89994498758,674204.9569700597,322344.58936051646,393826.13593691314,192209.31810919053,267099.1315242339,312152.5641589381,226363.93634587643,275692.3159774316,626832.846049886,0.0,311491.38871082774,302195.93859613664,355031.44732403633,355497.14760037104,354248.8391343012,355889.88406809204,331573.7051848352,287387.72028219997,371430.6309447297,244875.10787746476,386102.1684386142,43069.97505223331,351870.2057094349,378322.00139299326,364512.8836159293,39888.09198244509,262454.6197993093,277570.2143890803,201968.9160341264,356373.2857300053,71880.40851302947,314830.3157607285,73898.89716362485,307992.2520226767,79480.35771182714,96291.48011636335,317693.4869854905,293638.71800735,204794.72124544616
ERR10083542,470911.0248497056,277426.4264809681,298488.4931383453,303508.2503376144,362848.87319102976,337771.96993978054,429703.9940901178,211980.41233802712,214345.8503143926,297119.3082854091,387839.52082659135,285652.67894420313,252923.04048662708,243575.93286283436,241580.7667758342,260017.3365566227,142799.74900538166,289989.29160056927,306195.75900557474,214070.70943732586,324655.5550333307,636279.5536680399,248140.7200058064,438660.0954474888,288196.4255729068,293539.5365466124,312224.0230411491,245120.52334922916,207215.6393084267,634135.365023904,311491.38871082774,0.0,215287.9688905072,131476.1820787324,241233.01504769202,175252.78380955892,147409.73400355893,156672.6048580287,109161.97592568577,204144.19582491196,222885.11129952132,234312.21662559552,323751.868195382,207286.67587425874,263785.3730270122,199455.8442738643,326467.00231263804,205020.03736464394,193295.21905365377,225628.14364568974,274469.8567365823,273569.20203670586,154026.71971122414,351739.26060506806,104092.04612745394,287831.7597121624,280651.61054588656,124408.72729836922,156193.39758773416,246453.9429974696
ERR10083541,519998.4319360973,353080.73240124556,319552.23096545576,319010.8330762452,329069.3680867303,322815.8713818142,422614.6523441893,276265.1244149359,266024.21177404135,230404.87239856712,387133.6597610701,342093.6779173213,269969.497391835,301657.43339921196,303443.0242813303,337200.9046799845,266717.2939031138,317988.9601417005,357687.9564648494,298583.3685790285,331784.93821902166,662627.9826350529,285159.9890307194,459273.6486420705,297709.28574365965,186767.6415897572,308556.3907991536,354803.8238069032,314122.1935791866,627489.3691043698,302195.93859613664,215287.9688905072,0.0,182547.0326546011,190119.11350519178,207118.8260733437,176710.671149198,259427.6990415634,239943.7134808912,272155.4472760007,213251.04444761813,214264.8865563371,328162.28539093275,232960.4310178018,258365.08981671653,226397.56238528716,305305.9150426012,178707.09711704234,128815.53352759907,274633.96519367374,282894.0208134488,281275.56586024316,208928.2359998284,350756.2115315992,222741.77109828324,301541.9768887907,266192.82399230823,212379.28659123046,78312.39126089816,289345.27682338277
ERR10083471,393261.47112957813,303436.61129138654,291287.24612656835,266323.69933785463,338207.9489219613,298835.7471739283,408455.9153507267,249190.98264784782,195336.42614986075,295633.0028937906,329769.4660744078,363234.7178671114,330539.10539148015,310877.18629709707,331938.7883631559,255225.19714557964,227382.59125975322,273573.4426017993,324901.4155324658,240479.07430585308,316060.12034105154,573318.3046493457,209464.9307282725,491905.61712182144,283859.596566683,263278.9061888552,327640.43494965637,303309.58558706974,245181.0633919349,577592.2554086057,355031.44732403633,131476.1820787324,182547.0326546011,0.0,146720.48145708902,90545.04457450999,51203.41862610347,215623.67865566156,126341.72598947665,184356.23656117523,257710.88830121246,123991.78362294818,372663.51452214905,179197.09667569952,207217.93408148823,159636.94084077157,364188.3174334399,240880.84915368428,139480.0034019214,236383.4200425233,241641.5621349109,325984.4214391234,129344.6718925832,405873.4165512691,161301.16449982623,327136.126444329,310782.0192739599,162083.03697179418,124068.95448902599,251589.01668196885
ERR10083524,366338.4399158789,305613.0043813581,313880.8897161469,199344.89725097053,337589.35705528397,216369.04151472318,389646.305867257,257550.70375364926,180003.47143874754,320344.86567916145,233842.57265947104,414967.8593421423,376416.82780662185,342303.921290715,391164.4409388461,242119.88811124128,316551.5018460661,223009.03448963678,300249.81661276665,245843.95108686324,262005.89870649858,528570.1678897514,158263.23940195335,548395.7772713061,245896.11432066184,238018.40554671397,366585.0139231008,334752.28635514947,273017.63508425606,532687.5555792532,355497.14760037104,241233.01504769202,190119.11350519178,146720.48145708902,0.0,101750.03007370562,127162.70667141369,302356.83077119326,206121.6492050265,211045.03182970217,302947.8403520976,69056.17905010383,375258.9531949904,192091.57042931372,171413.4326183336,167705.82868224944,355234.0980283283,284296.6502862811,98326.32772558935,233639.24221328917,222905.63192974735,340201.57979057066,166141.7977451791,412806.2416848854,252553.60541081175,323291.7048920371,302123.7424814541,249734.64449891608,166111.44343181176,237884.56903296607
ERR10083523,370227.0848898011,278506.90278878185,300108.48077486915,211628.46412994637,345275.94429818017,245133.24324538276,396208.7937489525,233789.1770677163,157197.0666074911,322655.54743875086,266654.19256407727,378042.6143320353,357032.10424834344,316772.51647041604,358069.60064350616,215586.04894333956,265292.17912520526,227720.10686366717,289188.11225567345,214959.03869807383,273604.8514317683,539566.467279982,152558.52610064112,520472.09646531485,251712.8898924328,269893.097157004,352914.48896722845,291000.5653877669,226923.40724350142,549719.4860153677,354248.8391343012,175252.78380955892,207118.8260733437,90545.04457450999,101750.03007370562,0.0,86333.63291325113,252940.55873267932,138042.47572033762,179504.7809502577,300201.1873427552,87258.681866047,371363.9867475036,172570.74603188108,183577.27524941642,143522.19663174055,360117.24382484105,269900.23436447774,121036.5807018688,227816.39906292962,220526.1129163619,334248.01147950004,125875.63590306108,406271.5657980509,203022.427780775,322091.656954973,312042.53460866516,196263.3959326089,158221.98418361464,235740.18924230972
ERR10083484,383624.130768647,315218.53603650915,295914.57322849106,266904.2704791364,339217.82670579094,295018.5302790318,409105.2368547731,244533.52403300453,198405.66512073186,303596.5538852508,321457.5436165715,373398.6735206755,333085.853932586,314316.76470242563,337016.9993086402,262905.2270020511,234684.1774832722,274473.7992340981,319226.0040660848,230139.64245214252,315631.04761889315,564261.4507486755,203842.48321191536,508568.6903605058,277020.1025810221,265241.7925572816,337055.34168886865,307857.24886382,259987.55919658925,570588.9930054733,355889.88406809204,147409.73400355893,176710.671149198,51203.41862610347,127162.70667141369,86333.63291325113,0.0,234839.79702341766,138987.7940000488,193719.07675291042,253254.4795141835,110261.15934906543,373796.9979694861,187576.30188805834,209801.92046785462,163562.87076839904,364152.9409684892,248681.62573861383,127968.94179448386,231137.78848124336,247500.48493689866,326487.9386011067,135105.86313702303,409246.90572807024,178897.97131884977,326236.44501496153,307799.79828940757,178854.70313916824,122959.09496657821,245447.87591665974
ERR10083459,503670.3397600458,298086.5107967819,300741.90601411037,336307.53697471606,357077.1462289347,371948.7704052804,421977.8324106611,262698.767210659,266263.3857179766,288652.2388290103,432903.4355742629,293409.47268791444,260463.1936224387,271258.104481691,254963.3570280247,297195.43625870167,207218.56781427673,319641.83105469786,344215.0641299709,269947.234081033,355434.8284045895,656726.2865814037,295942.9459405985,393273.54933303106,332456.45878520695,297496.7161482627,286758.00798059674,284544.78981699876,235256.34627146617,641161.8302979366,331573.7051848352,156672.6048580287,259427.6990415634,215623.67865566156,302356.83077119326,252940.55873267932,234839.79702341766,0.0,193703.4869562239,176813.8423427306,254204.67782871344,297480.46952867345,340986.2465540216,172013.69493735084,250630.41803021435,190247.51062760322,344300.11972405703,147169.83769101603,255260.09673664233,272264.8383174001,245157.26724288636,291703.4382142247,160094.71395395914,360179.51987307664,76642.83888270319,312110.3605297331,301346.7600439733,86435.1535834813,211302.21584025095,289000.80078781786
ERR10083457,410333.7340592411,227651.42401487412,262084.48691977173,241900.83847105617,327408.172384258,270637.30267093633,374839.32434444496,160550.30861072798,150627.97021469817,299563.27264870104,313738.7126336181,287106.80128830107,278192.225213071,223644.1785917979,262343.0407310245,199027.52760862,166104.83683505427,225482.7516529812,235906.19097217437,154544.6023094951,258757.42483260264,560214.2940803992,185080.86411890344,450514.4849502622,218427.8922001492,278684.4541376501,304438.05622819235,196600.44939673968,170844.41125772888,565011.8143472754,287387.72028219997,109161.97592568577,239943.7134808912,126341.72598947665,206121.6492050265,138042.47572033762,138987.7940000488,193703.4869562239,0.0,188660.3892209491,242594.5670929174,196397.66289851823,297252.5986059668,195061.6747569855,236654.03304190698,188720.00798272557,300144.5955751994,235916.72975225814,171446.86969145865,164569.56516622385,240173.96791284438,257528.645472693,126944.52491935207,332277.99106922507,141584.5833309545,251639.424274099,253165.48582300867,152658.25416923908,176587.98009490906,179399.76697030573
ERR10083439,379284.78701102687,266089.98101957917,307096.76443264587,224957.35086455834,363696.8812252863,282425.1901973335,407840.73378464783,260731.6758585347,204849.7551670492,332433.15137482906,311243.3195524042,383385.04002242966,348807.8615513131,327853.9761097919,355664.76834654284,212785.21321511042,277141.8779885133,232202.9119455654,314606.919450288,245942.72817467077,299006.9908497124,566772.2095454222,191940.4203444392,498045.8178591604,293322.3473382142,282168.5559714264,344191.90947929036,304073.8218360798,210725.07728080207,580640.2087790683,371430.6309447297,204144.19582491196,272155.4472760007,184356.23656117523,211045.03182970217,179504.7809502577,193719.07675291042,176813.8423427306,188660.3892209491,0.0,311018.4186057154,200451.99982788897,383756.57094178855,69805.85054277327,108047.26151087772,74269.82298349714,376288.5288897338,233422.4176252144,213278.51246668052,248953.11897222738,142927.39215419834,340386.5603369205,96010.97721614961,415681.97341958433,152181.10750681243,334269.09344418906,320619.47828695626,157000.75581665203,219185.6699033949,252872.263449355
ERR10083544,528924.2741924406,362024.145781742,324218.35201450274,375940.4616398719,349285.2550781381,377284.9051313874,434788.6023368138,242510.9835203346,310868.9653310539,264975.8445462529,443483.5310268015,298334.546070347,177264.74905067842,237124.68234454212,218057.32348398666,366959.5610949523,199414.63371327592,347923.96915130754,332246.0367589055,270223.92310082394,351426.35485262057,681535.8076176188,335234.0223217208,442051.4111446767,287974.56227243406,251936.27282509362,303596.91098395584,315864.5791221295,326392.5719451961,657229.6326391561,244875.10787746476,222885.11129952132,213251.04444761813,257710.88830121246,302947.8403520976,300201.1873427552,253254.4795141835,254204.67782871344,242594.5670929174,311018.4186057154,0.0,314845.1919801222,259095.17539892555,299326.58378767496,333760.08876736596,304889.817871965,256870.6972505817,194159.67137384633,242206.7315868822,218273.8663376814,338627.2987430281,192112.97890043765,258401.6817631031,291457.5715400099,212824.31919778342,233704.5165032118,190508.92298525022,240248.99980436964,193926.6392350468,237788.52425632317
ERR10083494,330290.0126782522,321519.9080896858,314530.16018181783,222526.83914755093,345263.2276712943,250364.4685633327,401554.648720445,278125.99052048335,199234.45199814212,331077.08773939643,255287.56796796824,432590.2100371667,394205.3130654126,364867.66982839134,407496.5911562942,251295.32292106035,315438.6054147463,247066.88779559272,325696.29838393925,262364.23067369533,295083.74081606057,520009.77093897,176498.25729734558,557875.8896295842,273871.6718592852,256205.37006081664,372053.4125444894,348395.11223178776,283994.2407937175,535110.477542722,386102.1684386142,234312.21662559552,214264.8865563371,123991.78362294818,69056.17905010383,87258.681866047,110261.15934906543,297480.46952867345,196397.66289851823,200451.99982788897,314845.1919801222,0.0,405556.98175225634,191229.95245776745,171770.09132267468,165985.32331805726,387949.8464093007,298080.61894561345,137492.86844414877,252170.92043096485,223660.12873777928,366782.737425032,160579.1139812398,442835.06586425606,246502.48067920128,353522.9323155713,332951.6198338732,243316.64738771986,175059.47355113347,255641.05560140376
ERR10083490,615977.891646283,264191.5411439208,335409.530115052,336151.3508242976,358884.87500589935,308173.853954225,384352.89691245987,187082.59765408433,287168.69281486794,309653.38516799716,401006.4761933403,199356.67009658844,193958.5564779239,126837.59106037926,197907.39011466954,323285.7084530648,274098.4245157203,284963.4761491374,209247.44014921665,251859.57636945235,235279.70213343948,676169.2903127145,332815.6857316073,396342.435941447,198298.0540171789,292368.2133269621,323289.75076856365,217635.07826864676,279108.41689565725,629944.4015800124,43069.97505223331,323751.868195382,328162.28539093275,372663.51452214905,375258.9531949904,371363.9867475036,373796.9979694861,340986.2465540216,297252.5986059668,383756.57094178855,259095.17539892555,405556.98175225634,0.0,366823.90996634885,394915.9779839251,380367.1802311551,55422.46991067792,279929.3905559043,298711.42102537694,205688.45426761318,370148.6384075997,79946.16689372918,329675.4957727371,63824.404744580264,319603.26899298135,74802.00087564503,108093.97639091643,331641.6598891038,316770.0778072323,209270.4960547473
ERR10083473,408424.72240303963,268385.90645374806,296440.0914603151,222177.7004921961,341070.0186897113,270276.9767701274,392257.5172791466,256726.64333099517,201809.04332065993,300925.1241770949,311758.3176308212,368626.3381081173,331482.8162031933,316418.12791147095,344349.204466919,219462.64385767342,280555.7011735816,229992.4883773381,313358.2484633203,251151.0677978495,289220.24103267735,576746.8738493517,194265.0074923428,475199.5151986163,284208.6809019035,246622.77738481495,322627.4764042889,308208.6283185466,217435.19204351443,575333.1839212823,351870.2057094349,207286.67587425874,232960.4310178018,179197.09667569952,192091.57042931372,172570.74603188108,187576.30188805834,172013.69493735084,195061.6747569855,69805.85054277327,299326.58378767496,191229.95245776745,366823.90996634885,0.0,92609.06593849222,56454.389182773026,354280.9826705351,199500.55089146996,185048.55725457575,251912.83422247466,114166.64885158012,325138.4964595857,84732.59050684099,396313.3604788009,152652.24719603703,322148.77604609955,304803.18129737425,145425.53526461576,188720.9489139984,256552.6612763937
ERR10083498,371067.72901722405,288287.8082455101,328748.093757211,192258.97774616405,363832.294744433,243945.01514890604,407296.8709970652,287405.60824034037,214211.16368667624,335658.6114268484,265220.8929515169,425878.70205376553,381878.2147674832,360147.48901665275,403846.970934536,222473.75413967375,335693.620360888,214283.60028242946,325895.3263211978,280102.16073425784,280820.4816729008,556026.9818875699,180577.10486105375,535865.5662318675,285013.3006334968,248514.32550056346,369597.42998159496,348554.95385089563,251774.85010818695,565588.2275993729,378322.00139299326,263785.3730270122,258365.08981671653,207217.93408148823,171413.4326183336,183577.27524941642,209801.92046785462,250630.41803021435,236654.03304190698,108047.26151087772,333760.08876736596,171770.09132267468,394915.9779839251,92609.06593849222,0.0,97402.6866672578,376285.37205158535,260031.58277793872,195700.5232134038,265431.1256427927,106806.01919367653,357037.6053667176,137309.6903645187,428796.24007213494,221458.98805873742,345107.2427260836,323841.4459129653,221883.9941974184,222361.48078522953,263095.53020148404
ERR10083519,396498.7411985062,275512.0453646265,304599.27016819984,218150.3936508023,351247.91475110565,266980.7162362106,402596.8815353641,257650.39707324342,193012.27169276052,313051.4169701201,301086.1022564808,378478.29214236315,345089.2464015649,327429.5547976694,353822.77981921966,223135.98679504837,280082.0291753828,233976.23845168552,315889.11477922124,244829.3559195874,293338.3573196659,571741.1740630545,182653.54846813134,496794.6165620155,285466.1953857234,259253.45042448325,338314.548905305,311426.9199089892,222226.21932391328,575390.3819416866,364512.8836159293,199455.8442738643,226397.56238528716,159636.94084077157,167705.82868224944,143522.19663174055,163562.87076839904,190247.51062760322,188720.00798272557,74269.82298349714,304889.817871965,165985.32331805726,380367.1802311551,56454.389182773026,97402.6866672578,0.0,368424.1464155139,218851.3611609487,169808.06361300984,253747.236111056,147316.84497028845,337806.2018584028,80459.77073047127,411079.30440001475,162885.84335048887,332787.1083110041,316580.807486809,149967.224509224,182603.22570261458,258786.97283286884
ERR10083478,609743.4002840867,267913.64884417516,333374.8397059982,321216.2060699927,349934.1936493203,291655.2080865349,380779.52681308903,193675.52941453393,282702.63671568397,294689.109966758,385427.4362782183,223234.06625557848,197352.48775731205,149994.67115534472,218714.51737138987,318746.8490746222,287430.675901164,272931.05283935723,217143.69020075162,259824.33629666024,224331.4493667796,673854.2372538737,322508.7595709611,405088.1672167184,192308.32122401777,261319.65469707784,321518.88622443314,240366.1915536376,283364.38596796175,625418.6799872547,39888.09198244509,326467.00231263804,305305.9150426012,364188.3174334399,355234.0980283283,360117.24382484105,364152.9409684892,344300.11972405703,300144.5955751994,376288.5288897338,256870.6972505817,387949.8464093007,55422.46991067792,354280.9826705351,376285.37205158535,368424.1464155139,0.0,269643.78784611373,279849.95256744284,208819.29511900953,352031.1265158239,89820.45583273334,321359.33386164467,83650.75893260025,320775.9778630563,86639.75541285882,96919.56945323272,330590.20377651847,299525.10782403534,209854.22494198204
ERR10083419,548058.6121337754,321226.5063673918,297964.40949046245,338790.80509364477,322681.10187459073,352544.3367549676,405870.9832101822,253307.28473141076,281501.96216367657,219918.73006408528,431381.74965336674,274894.8019424885,189598.28078334467,246008.07589386165,226627.94353080116,328817.77358743857,228144.65613071018,317541.9042551707,336993.89088528,281515.8505377628,333359.59812040813,683048.3500375358,306611.61426469154,372539.24978047615,302371.15063114074,213039.41409279176,257637.70257281832,310204.99053045554,275345.2915540776,643872.6553434305,262454.6197993093,205020.03736464394,178707.09711704234,240880.84915368428,284296.6502862811,269900.23436447774,248681.62573861383,147169.83769101603,235916.72975225814,233422.4176252144,194159.67137384633,298080.61894561345,279929.3905559043,199500.55089146996,260031.58277793872,218851.3611609487,269643.78784611373,0.0,217247.38214303067,263836.7611497685,252090.23416229355,228127.4231213775,190329.14319672645,293863.3085704985,149629.80861446023,263690.55664926645,233843.27693778157,146910.72478549686,160837.9818357592,277436.7570528462
ERR10083495,437579.20204004215,263403.7640334701,274146.8799694791,208088.31929255422,300749.5063054967,212751.5967178625,363582.8674786533,200667.2652776232,154978.60178747258,253827.93989827044,269843.475948558,328750.66922669526,294959.0407158255,266963.4598760662,306794.28865446633,233287.93100587095,251791.40255179483,212704.72352065903,263713.28360171773,212692.69563386517,232257.20293889704,570035.2692290188,175775.3719950551,474424.7234272261,206342.82198322285,188450.96179908447,306058.550805234,279883.0255981952,233893.5503621252,551925.9321276724,277570.2143890803,193295.21905365377,128815.53352759907,139480.0034019214,98326.32772558935,121036.5807018688,127968.94179448386,255260.09673664233,171446.86969145865,213278.51246668052,242206.7315868822,137492.86844414877,298711.42102537694,185048.55725457575,195700.5232134038,169808.06361300984,279849.95256744284,217247.38214303067,0.0,192437.52609093685,226950.71778692395,262816.81137628923,145466.5649556626,331873.85200404085,207665.2156958406,253843.92231054106,233700.08038295578,200572.06969815114,109214.70127688855,202177.23636947855
ERR10083511,426978.4385961427,204575.0400537661,266830.0206442296,214671.96061432894,313983.2545901135,209756.79391619237,338942.03655787517,109151.55854132363,158118.1218203657,305489.86305767985,267303.8973378428,284320.27278933174,261755.49628231305,180166.00687421588,257153.27547787526,204406.41571878316,222241.43779457512,176347.05972031402,147768.136003673,129706.01991426613,174300.64933040267,541378.9838338759,187675.31553723308,465823.7730762568,123086.25320481569,257701.84448505603,312348.53441148077,178695.19107687258,199649.4989350086,537738.7524523409,201968.9160341264,225628.14364568974,274633.96519367374,236383.4200425233,233639.24221328917,227816.39906292962,231137.78848124336,272264.8383174001,164569.56516622385,248953.11897222738,218273.8663376814,252170.92043096485,205688.45426761318,251912.83422247466,265431.1256427927,253747.236111056,208819.29511900953,263836.7611497685,192437.52609093685,0.0,265739.23069053993,177203.76442954026,200800.2004331669,255244.74764821312,225534.40772086196,140431.70515236224,143101.37407795916,248501.93040497694,234613.81945017647,44407.543593403134
ERR10083493,404981.6181754426,276840.93353946053,325731.29262169456,208501.68913944077,361002.10321963497,255273.58671825018,398248.5672215281,276270.6440612176,226019.66883879818,335537.4532939654,288337.78323348466,402915.6369353267,362750.8328674105,336411.944411907,386452.74520825956,207738.33926119655,332945.1898511225,210058.72669803558,309188.60787875095,275736.86412592715,273592.6091271473,565816.8398139101,199248.66603317574,508558.7549428286,277330.9405710081,256942.89012346693,360098.4908257739,329629.16728954675,240160.75142079315,568402.0463413199,356373.2857300053,274469.8567365823,282894.0208134488,241641.5621349109,222905.63192974735,220526.1129163619,247500.48493689866,245157.26724288636,240173.96791284438,142927.39215419834,338627.2987430281,223660.12873777928,370148.6384075997,114166.64885158012,106806.01919367653,147316.84497028845,352031.1265158239,252090.23416229355,226950.71778692395,265739.23069053993,0.0,338452.21970907506,156907.20888474182,402161.9348421728,225275.06323159693,327402.78202238906,311337.68132527743,225673.79416981494,243693.80623438093,261773.59690388944
ERR10083564,582797.3061485442,265800.68781513715,313920.92495881824,325033.98348788085,342205.33313933027,308486.75485018804,386264.496142216,167163.94607689782,269345.01963838126,277940.7741282304,397650.04943040054,197065.91848668302,143551.22491988706,117606.2143978795,161763.81494326846,311838.1051042351,223562.51109477188,277969.97592545854,221490.83229786283,227983.8801801566,247082.58103112003,672238.2795876771,310320.1150489604,391091.83253680967,197723.7186631892,259308.68399072177,298030.77317787166,217651.24561095441,261701.39394164487,632949.5013640503,71880.40851302947,273569.20203670586,281275.56586024316,325984.4214391234,340201.57979057066,334248.01147950004,326487.9386011067,291703.4382142247,257528.645472693,340386.5603369205,192112.97890043765,366782.737425032,79946.16689372918,325138.4964595857,357037.6053667176,337806.2018584028,89820.45583273334,228127.4231213775,262816.81137628923,177203.76442954026,338452.21970907506,0.0,285824.0092609436,114259.74013623521,265373.7609033719,80668.90733113968,73467.83300873927,281879.6557699757,265417.90384034003,184268.92544864965
ERR10083559,394614.0105850272,242029.6979277543,255605.13912087135,213390.72370185168,309716.4956456146,252921.80440997964,364265.1233181678,202620.68943718457,160536.35808127702,274362.4085274803,297222.94417490717,326591.65266583284,296350.3984846317,272373.01706850476,300057.1310450728,200646.806376279,221646.4060367323,213612.72813669132,271433.24105938093,196596.7995924654,264551.0085578961,555017.5604978639,169624.26520990444,453649.66085846466,240457.8552470266,231937.13336807454,291737.8471419161,258178.75003570685,190232.73378942962,553718.6460712696,314830.3157607285,154026.71971122414,208928.2359998284,129344.6718925832,166141.7977451791,125875.63590306108,135105.86313702303,160094.71395395914,126944.52491935207,96010.97721614961,258401.6817631031,160579.1139812398,329675.4957727371,84732.59050684099,137309.6903645187,80459.77073047127,321359.33386164467,190329.14319672645,145466.5649556626,200800.2004331669,156907.20888474182,285824.0092609436,0.0,361251.2599119898,120380.68165615278,282683.5582979668,269178.43821710534,111041.47356280895,152185.00431054304,207588.0636501049
ERR10083500,661144.3375118629,288213.16133896454,352515.5705085947,372012.7464187215,372525.4858516394,343820.2558023596,398090.6881402779,227617.04643545483,322603.41072282544,315339.378218135,440934.54337123554,189865.2642770657,200064.89919523615,155154.30496444498,201355.47922765848,358291.0657621817,296886.6415974286,322461.23776665004,249905.28993200604,293364.5918307116,271461.1543609877,709088.5853481214,372399.0173161041,372383.4584739231,242278.82070457583,311566.11371424847,326976.88062155095,245443.398847881,305752.0350758111,652593.215958456,73898.89716362485,351739.26060506806,350756.2115315992,405873.4165512691,412806.2416848854,406271.5657980509,409246.90572807024,360179.51987307664,332277.99106922507,415681.97341958433,291457.5715400099,442835.06586425606,63824.404744580264,396313.3604788009,428796.24007213494,411079.30440001475,83650.75893260025,293863.3085704985,331873.85200404085,255244.74764821312,402161.9348421728,114259.74013623521,361251.2599119898,0.0,346448.33870578744,126916.15760020471,153290.45392652473,353238.9726927084,343963.18131305854,257708.74656091904
ERR10083552,462241.56520806305,276056.8484841483,283013.0570291767,298315.9359538139,342258.60866748117,335016.61105981,410390.25581024704,223908.21812966134,226214.39680975213,274897.8486001664,391026.06250734744,290793.1039846028,244193.8256672351,249816.52037645548,244699.87647933132,261526.27192119724,168287.12651002157,282907.354506736,312146.58477708837,229264.64095887094,322004.4954111666,630380.1088081698,251877.17732656922,415507.7314262636,290892.7767167827,267920.0344711086,284789.5373411741,261427.43766483272,209029.78636309228,623219.1859939807,307992.2520226767,104092.04612745394,222741.77109828324,161301.16449982623,252553.60541081175,203022.427780775,178897.97131884977,76642.83888270319,141584.5833309545,152181.10750681243,212824.31919778342,246502.48067920128,319603.26899298135,152652.24719603703,221458.98805873742,162885.84335048887,320775.9778630563,149629.80861446023,207665.2156958406,225534.40772086196,225275.06323159693,265373.7609033719,120380.68165615278,346448.33870578744,0.0,283103.08046716836,268406.6322373574,72823.46931450053,164943.89610106827,242868.6595919696
