,ERR10082910,ERR10083185,ERR10082717,ERR10083228,ERR10083008,ERR10082679,ERR10083238,ERR10083036,ERR10083253,ERR10082874,ERR10083247,ERR10083101,ERR10083080,ERR10083202,ERR10083000,ERR10083215,ERR10083027,ERR10083186,ERR10082834,ERR10083108,ERR10083006,ERR10082766,ERR10083774,ERR10082806,ERR10082884,ERR10082990,ERR10082872,ERR10083218,ERR10083258,ERR10083252,ERR10083540,ERR10083542,ERR10083541,ERR10083471,ERR10083524,ERR10083523,ERR10083484,ERR10083459,ERR10083457,ERR10083439,ERR10083544,ERR10083494,ERR10083490,ERR10083473,ERR10083498,ERR10083519,ERR10083478,ERR10083419,ERR10083495,ERR10083511,ERR10083493,ERR10083564,ERR10083559,ERR10083500,ERR10083552,ERR10083455,ERR10083510,ERR10083491,ERR10083366,ERR10083530
ERR10082872,1401747.9581533193,842345.8737525815,270134.383598238,1055854.9788981439,410293.7894436132,1078926.9886512246,629730.6543038856,798986.3029877295,817138.7394212809,314880.8403078854,1273313.9800744355,813412.8110670497,834339.7185787094,838815.82617521,797114.5061407426,913811.921005083,747604.3338732059,1008324.6343623664,962972.2185291743,868398.3942695886,1021716.264306779,1449062.0336358964,1011058.473686364,692274.0117070697,923957.1338557866,722584.3910146413,0.0,820786.5240060901,843933.0602198257,1348860.9929547966,856871.6836067113,798422.098087221,859277.8580779327,842690.5815914879,1028868.8459264378,907707.8049157669,876792.0735385328,745656.1573741613,724452.2467395625,863605.7964922421,835424.3485744236,1015367.3216284834,885379.7362674391,850781.3282847714,1020592.3053496925,881928.1536054964,885673.9844677611,718324.7552444506,853237.3957041499,820344.2912088801,986984.8324417148,821242.7967361419,736804.6175540704,890947.7450069673,734461.1382530732,854974.4547049345,843591.8382867392,683259.6555746578,807574.4224206213,842914.9044589258
ERR10083218,1497180.5774665258,458238.96416826017,808596.8635358413,832029.803245052,969882.6735435581,857826.9645109088,1032344.2360792257,294279.15427362506,559646.8527303624,801899.3228061737,1075688.2824577945,452590.5301704842,541350.8160703187,241195.36189155877,473372.260370208,607926.2625294288,550410.3652984743,702428.1143590425,419622.84062119405,415448.1631130411,669853.1498388285,1713230.5551673423,764827.8871622033,1033751.6163087727,548289.1696367894,852772.9412780403,820786.5240060901,0.0,448146.35232031066,1707211.5808548746,381229.8942436178,648433.3565540873,857735.0095087643,835548.5964879601,977591.8358568673,819902.3320207109,858769.5591938504,743895.4211433218,530273.184656739,838850.5060205901,743557.4147185945,1014305.6596465387,371707.4789710317,852339.9664335821,1001918.8146945839,862663.0095303728,426168.2542904856,718440.8352362774,756525.6926397147,508846.422556944,941129.5870909595,389911.3160720012,707679.8493761144,406007.83686894516,686627.0090434835,382538.15004780894,491184.77865463216,696781.6874473669,791414.9617577367,542642.7468427087
ERR10083258,1374477.6207356015,348066.06110909465,825468.5231975839,595255.9786243226,975352.1765095929,710200.0256660092,1054009.814829065,441704.8679106899,399341.65272983984,757051.4566309215,930079.3992036378,694267.512355288,646214.4166900023,493193.4280725971,684391.2992886453,347026.49657194765,650972.783610805,495712.1212921871,544762.3713923347,496192.6742264541,568227.1866700853,1686875.4238410732,546096.0330793477,1099844.897228241,580689.1852884812,714576.4990706034,843933.0602198257,448146.35232031066,0.0,1700574.829491781,541291.8154350757,567124.7480017073,712986.6197881977,688208.9379040351,804332.6135623248,652031.870855252,739597.5156569957,622293.9195862354,477783.170344038,578760.5876379282,767998.7091258683,844314.7117449748,573916.3014630269,592059.3659203441,727401.0513513162,611764.9525904537,549413.7790854904,590956.5672830788,613340.0697916287,546465.1617870987,677931.9818079097,529224.475434574,525415.2703043565,616288.9550292136,551209.7287893239,518605.33600802836,542838.4648972473,574157.3740656824,652693.740679348,572097.1890780447
ERR10083252,1304482.0430584701,1612125.890754503,1153505.5457131534,1466242.6344282178,978550.8494283779,1369215.7463938983,788154.6493341265,1613801.258442625,1453169.2829942422,1411660.0936025642,1354052.234115804,1940201.2931623873,1953507.2966459582,1798918.7268753971,1958817.3773644648,1546161.8348614094,1861821.9481048665,1498988.8395858724,1532409.2516739776,1579610.0977902743,1463127.1067374838,384940.88628775196,1476689.1773687515,1812263.320664522,1457904.3936328609,1437810.307022105,1348860.9929547966,1707211.5808548746,1700574.829491781,0.0,1717875.2950164923,1827153.262573504,1662222.1156367762,1614021.6439694976,1460338.9266499062,1535759.0990145558,1587037.4634138288,1840765.3575154548,1613483.506550036,1644562.1905504211,1778320.4578579194,1467142.3379890583,1741866.8715731406,1619610.0899386248,1583207.4517756668,1615445.070487697,1702117.6565390537,1762122.683563775,1511904.619134752,1518278.9053312966,1606581.4338741128,1748312.3055873055,1560021.3585050686,1799088.5368180189,1782420.2394140952,1652066.9074099269,1634140.013960554,1747055.9322480205,1654427.4304021315,1493002.7594220983
ERR10083540,1484776.8026865183,524590.965096617,854335.8242921808,793437.7437146534,969129.4148342625,798443.4473943661,1042280.7295239609,351082.7088977753,613213.814356787,779646.8313396778,1026739.7135710686,603020.893046833,512569.15743634047,306644.7963116283,572837.9676950542,642142.0031550654,667748.2141533588,648148.1788210162,406287.21558769234,492703.29947038105,586878.6461288228,1727264.7773552265,749231.2534511625,1118264.0334527441,467152.5176941681,741337.7881391181,856871.6836067113,381229.8942436178,541291.8154350757,1717875.2950164923,0.0,738546.1550566762,824514.962907284,877512.0276657181,952455.5335578665,854628.4910076425,893412.5892536998,822625.7360410019,617041.6791457445,855422.768834218,671962.6663022285,1002544.1931456189,101573.22818538357,861541.2182252222,960447.7982899435,884358.4606023736,98296.12127647764,702174.3727422698,737800.1811025802,434616.15449497505,900403.7517874967,186764.57686617126,741808.6565078625,206469.38774549606,742695.0414773213,170023.68130645802,271124.8135545694,782624.7279501205,782596.9147300543,448143.2718919252
ERR10083542,1340035.8058578137,774835.3659416947,828121.8809462772,912399.9538426118,987351.9488774,1020699.5458801772,1204782.1974705635,569602.8325210471,623348.8022471849,677094.2944088364,1184581.2127199215,751354.9015345544,538901.4512710093,610624.213923752,594851.3871245489,718335.168340657,377596.37135438685,853505.6287277782,841335.067642494,578135.6435854825,947325.0148935159,1796945.3804951892,739266.7372964916,1133196.2959377337,814335.3151687577,739525.82367893,798422.098087221,648433.3565540873,567124.7480017073,1827153.262573504,738546.1550566762,0.0,469716.7486315556,403558.6433506288,758704.7563367452,532436.763992683,456721.73993800645,421264.2742792225,292997.1311975597,573731.3255862887,486296.5986915804,743660.2956155451,786342.9050986599,598039.5540664514,795258.6906478923,577514.3097240102,777863.642089666,430097.0581868702,556068.8731623089,636526.2452711592,801363.7715220223,641268.9840223056,446125.9240337867,838543.1639104811,274203.64402757306,734308.1081753081,691992.7670026617,322954.0255825897,375006.1914528879,699548.1705651155
ERR10083541,1144247.3936426512,846343.0004076362,828092.588229722,751078.891196524,897952.0332473222,838268.5963967635,1126515.2353905383,665166.4810609446,561419.3161283284,631410.2782121939,962205.0527138173,1016747.7719183848,782404.4618641946,818449.8774897581,898923.6472687767,703471.7263259413,713951.9289440991,753294.2186363838,866971.2288259629,653417.3875043425,860681.390178735,1624904.36046864,589364.0701043796,1335506.8625649214,753550.3057925197,508840.959215156,859277.8580779327,857735.0095087643,712986.6197881977,1662222.1156367762,824514.962907284,469716.7486315556,0.0,276589.7390685345,424168.3640053794,323983.812867248,270153.2515980513,659836.9699668244,454667.2228201633,515843.42146818154,575998.5684409294,435081.45972449804,897777.2520419528,480966.7932123797,571358.4970366679,424304.1165213932,828191.6225463767,507580.60551010026,273173.9024961938,641280.2846462692,658289.3965202539,771807.1725424686,380361.90458299057,972292.2613545785,512363.17494234495,808445.0681530564,712567.316866975,508163.3486183355,151588.3561920242,682336.7488095596
ERR10083471,1036982.8311519916,838544.3930568018,784872.4693190608,759330.6971399221,877371.8194693741,857238.2310717365,1105129.9684485078,669412.6571069597,530295.8174943491,651281.8559748152,959816.4830674664,1025578.4269362339,832586.4196856684,836576.3812665285,916003.0440402477,676079.960263577,664567.4028682117,764955.4684457128,873735.2919746346,637909.3240367317,882280.9379613729,1550614.3978926546,576617.1167993541,1332481.5335155681,760584.5667629603,577093.8305362483,842690.5815914879,835548.5964879601,688208.9379040351,1614021.6439694976,877512.0276657181,403558.6433506288,276589.7390685345,0.0,434134.48213312885,236516.83461436737,127943.99758097291,628885.6535945147,343556.082669191,487269.6925173984,592381.1010033997,383815.3132119666,943537.2752043238,486893.19091870653,586611.9250185764,425132.4194330515,892215.9990820609,565150.3842235268,330761.68025180907,632115.1823979551,669605.8379860498,813689.2909753697,341390.0064852514,1024524.6964285439,465552.06240226235,845074.645210114,764858.7180447119,467538.09083431907,202169.01826194834,674145.9322728277
ERR10083524,836283.5438970445,868133.707348125,894049.7302454713,539994.4700216845,915193.8386156235,603556.9201707491,1070325.6626111513,749282.575913787,502911.31315272674,814209.8724413749,624638.4860245164,1258843.7632986868,1062383.7848461356,1000934.1975184982,1174209.151349963,636480.8874294655,978729.0952485269,610726.7824010996,830281.0086609232,694964.4670355456,730668.7579683423,1357462.0199110545,401815.11625497614,1581151.0825765512,671831.757757104,528532.1276497769,1028868.8459264378,977591.8358568673,804332.6135623248,1460338.9266499062,952455.5335578665,758704.7563367452,424168.3640053794,434134.48213312885,0.0,278620.5091105104,382625.87706008594,927745.0398466164,612765.5542391397,573142.8074773337,804492.8118168614,156094.82889256775,1022536.5077947095,550738.2307920888,459460.8950813986,470762.5876638882,934084.8743722382,791744.24452155,268072.31493013224,649115.1338807315,619621.2125113213,931190.4273428717,491836.9785294717,1125467.5744431734,775036.2710828442,891462.9315725921,793371.6648003003,778083.8906917429,454742.58513141255,652863.2727401657
ERR10083523,967584.4217638066,773933.3305220805,807631.1287072831,600113.0030810864,880849.1348891704,692489.4503795707,1061747.2917851028,629125.7388892939,423295.9666214645,712318.499469163,780164.0325213666,1071809.8169269583,900063.0708283726,851291.1740556224,990362.282417399,570913.0392502872,775042.2591878459,627494.904641464,774393.9410313074,578503.7386249115,747390.0624921367,1460193.1855134785,413520.61219242745,1412208.9138119756,652766.5610047745,543542.3250318231,907707.8049157669,819902.3320207109,652031.870855252,1535759.0990145558,854628.4910076425,532436.763992683,323983.812867248,236516.83461436737,278620.5091105104,0.0,225196.55629915837,734987.3924490134,394518.75637921196,477855.6079068237,697884.1462535168,261547.03615219958,923061.0283594471,463800.55768940167,502327.5061730146,378972.6724250708,855299.2901096083,636020.6712049538,220709.3964447368,594776.503902096,599646.3164357804,819844.1268570508,335763.5500556902,1011284.7231418064,582365.0122861092,812164.8781528292,738177.9627847204,567974.7068954743,295436.02262926573,616920.846491671
ERR10083484,988320.8739832423,878944.1443789246,799870.0639041319,763835.8366822023,880164.2033711664,850095.1732365029,1106391.7838514529,667442.5536119195,546038.8285964653,686753.7663435127,934604.2923724457,1069143.3492502302,855980.2851549794,860583.3927702765,946071.1390408229,705054.147392241,695025.5181286512,772330.265743872,865847.3799850642,616707.3476860804,887036.6673610511,1512078.1757114942,563698.209935955,1389918.0190619158,747085.4014066933,588248.8088657723,876792.0735385328,858769.5591938504,739597.5156569957,1587037.4634138288,893412.5892536998,456721.73993800645,270153.2515980513,127943.99758097291,382625.87706008594,225196.55629915837,0.0,690313.2898546862,383808.14481717296,518151.69165119977,584779.8216346046,339654.0919067515,960079.7968090986,519041.4470983989,594255.032021606,443408.80343312985,905556.5453901816,606397.0748651415,306982.942219922,621709.8657693957,692301.5627253776,828008.1633166426,366737.7332986067,1049178.4920979843,523253.88010219287,853742.4421849953,765681.2406608901,525230.4165373517,219091.68503163237,660025.8041357171
ERR10083459,1425966.5251207687,829479.7068030055,845678.3420544717,1000771.9169481127,991420.5409744141,1119234.6614825686,1188240.15576566,713011.7312947944,760843.0108892373,702316.2366121119,1306669.7450806,775104.182314868,591356.1125971389,690407.6850644117,641901.2069391987,810814.2578870946,564603.0314070232,930913.4641952495,937304.389342651,719517.6235951417,1033775.148953098,1841422.8205523575,857820.9803268978,1007610.1213440644,943763.7696929248,806915.4364789411,745656.1573741613,743895.4211433218,622293.9195862354,1840765.3575154548,822625.7360410019,421264.2742792225,659836.9699668244,628885.6535945147,927745.0398466164,734987.3924490134,690313.2898546862,0.0,512417.00335566537,506762.7368670668,624838.2775814874,915232.3053274507,853166.7034847293,523607.26016356953,784418.7675463917,570061.6301085348,855966.0247947929,268679.18499764736,745099.638924889,764784.1374538308,742417.6407858315,716717.7837342953,477014.9247528844,879851.1268191909,212748.75055802325,814947.5149922232,775400.5166596164,236503.8602602503,578020.5221789274,819043.3757115676
ERR10083457,1158199.0825393535,632343.8548495589,686483.462360165,726152.4711629094,827677.6998409466,808885.733650928,1012800.7332392685,401928.848243069,426937.6461721313,602177.0396212396,969177.7061421708,756663.3081549547,594227.7129989816,542382.4787177403,652117.5160613308,547302.5958836665,450629.07318991306,660525.0195382457,634058.3723167765,399145.99472874583,741182.078591354,1571570.317949216,551455.0132395207,1149971.0221188185,585069.0731964902,597222.8112053323,724452.2467395625,530273.184656739,477783.170344038,1613483.506550036,617041.6791457445,292997.1311975597,454667.2228201633,343556.082669191,612765.5542391397,394518.75637921196,383808.14481717296,512417.00335566537,0.0,507697.711140202,486893.3412596644,598767.9886057704,669348.6106335024,525851.675667198,683172.1067615392,507882.83966088085,646111.0332450607,468888.022808218,417878.0845294474,437820.0586850721,678200.5777098689,546140.3838968512,324813.46059392305,746649.1039712027,358173.3582861796,588355.1035301725,548463.3880597684,378141.0544016611,347432.06284682476,487428.21211641
ERR10083439,1058651.1106856687,737165.922780618,831850.7408489819,635084.3375009338,930000.8930764529,789571.9751099326,1098037.5522034755,679962.4451092869,549472.177950804,713500.3082227786,918017.352929671,1041495.2881328844,815163.9218592786,835351.987647722,936767.0667871496,565210.7589050301,779221.9978318118,627416.2463604206,827524.4958029944,647500.3169922004,797319.5445842275,1582079.743277184,517746.0368076225,1318118.3335672105,751811.5763208226,558638.4516849874,863605.7964922421,838850.5060205901,578760.5876379282,1644562.1905504211,855422.768834218,573731.3255862887,515843.42146818154,487269.6925173984,573142.8074773337,477855.6079068237,518151.69165119977,506762.7368670668,507697.711140202,0.0,680296.7367671258,570089.2009782329,909608.5019028791,139604.06149894063,309474.71986254386,171215.66708394416,852962.6484682667,440970.3316233418,494830.44763939094,636212.1702938415,371772.11726674717,781983.2723773572,240742.72391912492,986048.4954564861,413626.38685291825,801708.5732852056,712267.8733938517,433378.2114700738,456833.8057641969,653004.6841455274
ERR10083544,1236675.339653864,896917.085292169,850489.6301748776,966387.8922135769,961779.9422211923,1032529.3163155223,1179263.6665771569,570619.5290865885,746980.3693525018,715189.8727890378,1179252.3800315182,880457.37618297,502972.65536508046,633745.8508305991,653044.142710889,845225.5952099416,503242.1293542503,882071.2094955826,811126.4129603967,570807.988454086,951765.0931810853,1728714.1016593808,801164.3503501638,1262018.1420510563,752303.4724511113,696536.0192976383,835424.3485744236,743557.4147185945,767998.7091258683,1778320.4578579194,671962.6663022285,486296.5986915804,575998.5684409294,592381.1010033997,804492.8118168614,697884.1462535168,584779.8216346046,624838.2775814874,486893.3412596644,680296.7367671258,0.0,801441.7373271746,712645.693881609,718825.8306203249,840703.4340074983,715148.070173583,702958.5105409849,522215.84555430716,642285.4913113015,505274.3818540576,857583.1663628898,527652.1014797534,577507.9932156784,806134.4074830202,473713.2780079106,636249.1292402686,525090.927616351,575770.9542752221,506169.48731724237,562878.1167233275
ERR10083494,779229.5615644981,918842.5374377266,881340.2891908437,618378.290764642,906205.0533631999,691480.1937170724,1086458.5366589008,791711.3929867373,561082.974519812,799447.7521351848,702781.3780543705,1280649.6351348404,1077206.9883819916,1038590.2991358045,1191473.7546572313,685293.9451184433,966112.2691908017,684019.1952006903,895311.219829172,739085.4814735573,813161.5348982022,1355888.450578439,474616.61326801445,1580007.9276712507,730389.2541706786,532847.4013645933,1015367.3216284834,1014305.6596465387,844314.7117449748,1467142.3379890583,1002544.1931456189,743660.2956155451,435081.45972449804,383815.3132119666,156094.82889256775,261547.03615219958,339654.0919067515,915232.3053274507,598767.9886057704,570089.2009782329,801441.7373271746,0.0,1073827.8141014974,555042.2500720103,474883.5941912502,478087.00172771903,989842.0739612961,795422.4113123794,331928.3210649552,691962.2461767694,625282.047553742,971639.1380672147,482887.6561437453,1174247.4147486978,759630.9819846739,947598.1540162476,847212.8027107475,757880.1100312634,436272.3988851461,694374.2768046639
ERR10083490,1533411.3686222625,547008.7874312442,888759.8001366849,846917.1156500499,1005307.9365970409,845590.2482638976,1062361.7347575165,387082.3174429439,665644.6006526306,832747.7108536535,1075052.4245170557,589585.5153724521,529255.0285627904,293362.7478413031,568930.8416890404,686421.8078470409,698204.9159029174,692334.2250654665,414986.81557129015,524494.1500045544,621249.6011733126,1755329.7198993699,805980.3799932105,1112601.1912423966,511239.5001797103,811502.940212172,885379.7362674391,371707.4789710317,573916.3014630269,1741866.8715731406,101573.22818538357,786342.9050986599,897777.2520419528,943537.2752043238,1022536.5077947095,923061.0283594471,960079.7968090986,853166.7034847293,669348.6106335024,909608.5019028791,712645.693881609,1073827.8141014974,0.0,918595.1969333391,1023427.4379261092,945401.7979552398,143929.353086853,747194.4104220802,808751.6193226447,474672.9137500896,955699.2745445609,211055.6343573893,801833.856505199,161068.40010380684,785273.1382512711,180385.17116714444,313338.3880040874,829469.4904787035,852529.5526742754,491604.0981358882
ERR10083473,1083639.2880220797,742755.8063172579,824142.3160267891,626993.2666352965,906281.7512186815,775484.8636201741,1073620.9722839806,694197.0979311279,546015.5897655304,693509.0995358316,909918.9359074796,1044645.6381127526,834249.7087994698,844869.3745721879,955212.531265163,559712.8560869404,813880.0727711669,627012.5187522175,834999.9151275406,667207.2667110274,794040.558575568,1571861.9416656794,515746.1175084113,1298633.1574663415,758508.9150557164,533968.0851830004,850781.3282847714,852339.9664335821,592059.3659203441,1619610.0899386248,861541.2182252222,598039.5540664514,480966.7932123797,486893.19091870653,550738.2307920888,463800.55768940167,519041.4470983989,523607.26016356953,525851.675667198,139604.06149894063,718825.8306203249,555042.2500720103,918595.1969333391,0.0,287012.41823482135,144522.37048291173,853139.32755969,429764.03612331266,471945.0117609042,667861.0566599913,312039.53887608537,802244.2603091655,237091.3575502068,990705.502133202,445888.25560223043,818584.9972446356,731767.8759169468,440921.37834539165,440239.1910609504,684253.2024718628
ERR10083498,936388.9953219228,819138.1316340974,940452.2978572597,517295.5511378384,984040.8988995325,670789.1112257264,1124280.2586877525,804849.9424656748,591429.94682887,826146.7602756788,740056.6553636282,1246175.2588769365,1020469.5587213761,1003687.679855143,1164531.4168827734,583200.5281136155,1005872.7518175448,569701.7697997787,881764.4732001851,773032.1947752241,756423.481126809,1495926.8791501808,463550.69919697026,1518969.285083145,755195.1961433548,516962.6406956309,1020592.3053496925,1001918.8146945839,727401.0513513162,1583207.4517756668,960447.7982899435,795258.6906478923,571358.4970366679,586611.9250185764,459460.8950813986,502327.5061730146,594255.032021606,784418.7675463917,683172.1067615392,309474.71986254386,840703.4340074983,474883.5941912502,1023427.4379261092,287012.41823482135,0.0,289933.3941321696,934756.5380044153,667625.1009511251,497458.64446705516,715338.3029476333,287702.25949234393,921573.6274557774,419441.24941402697,1114257.687046403,679788.3825125287,902098.0787336818,797133.3119679543,694217.5975103196,560866.1840162945,706909.9403064015
ERR10083519,1052275.450478153,761152.3082603114,836208.0679914539,612474.2052299019,919525.1021543675,756587.4530905201,1092412.3200934709,690250.4765025519,517344.6237866979,708755.5975489718,876305.5102537015,1065203.5911552308,861969.0795660828,868874.9077157194,973098.0183157296,575435.5769632253,807919.5054224152,634391.4235675007,839050.3327458968,649047.8980630012,796702.7995400794,1558124.944012835,482696.34088627604,1351363.3203609604,750099.1082230401,543798.3084159052,881928.1536054964,862663.0095303728,611764.9525904537,1615445.070487697,884358.4606023736,577514.3097240102,424304.1165213932,425132.4194330515,470762.5876638882,378972.6724250708,443408.80343312985,570061.6301085348,507882.83966088085,171215.66708394416,715148.070173583,478087.00172771903,945401.7979552398,144522.37048291173,289933.3941321696,0.0,880189.6712317182,477834.28641004825,403362.86762169865,662468.0854237432,398192.9913295813,825460.1684194095,219143.03793869427,1021821.5036174371,470681.5305129361,836471.7308791733,749876.2152395553,450224.93029373663,396100.03298156895,679739.1629904812
ERR10083478,1466154.6788112093,514333.7063609578,870306.6982478073,752009.7908371938,973739.3003627819,754076.1175909233,1035860.5882583815,367425.24183158675,605339.8760118154,797315.9571913759,979929.6177195584,666503.0456021938,558811.295670551,355264.59385505895,640568.5968395579,614100.8930656265,731234.756721123,601011.8376346675,382225.64648647007,506738.5675187946,539545.1541900826,1708285.8197795823,724347.3968393895,1159830.5122922056,442118.3171799151,717342.1299150079,885673.9844677611,426168.2542904856,549413.7790854904,1702117.6565390537,98296.12127647764,777863.642089666,828191.6225463767,892215.9990820609,934084.8743722382,855299.2901096083,905556.5453901816,855966.0247947929,646111.0332450607,852962.6484682667,702958.5105409849,989842.0739612961,143929.353086853,853139.32755969,934756.5380044153,880189.6712317182,0.0,721138.7002193129,730443.699438225,433529.91401286254,869006.2530275602,238951.39336275065,747425.5477129478,248767.8587518894,774021.5115105006,174998.0999696854,258101.31841778723,815778.0231637771,791887.0861006638,438931.89930557564
ERR10083419,1340682.9306804796,781097.0419499744,796285.6044717875,882740.5802153881,910560.6507976281,989453.4187383456,1113417.2148511985,614288.4631726368,672605.7759653868,614549.3380876754,1178667.2625698908,794880.6948523785,517738.6281542068,632777.7787572822,648659.2893152768,729921.3905140745,585619.0442335359,808896.8933127386,829760.8926540223,622818.1731091347,910915.3715510569,1762311.4257985165,733001.6824264458,1055899.29364026,811360.1899206048,640061.6952364827,718324.7552444506,718440.8352362774,590956.5672830788,1762122.683563775,702174.3727422698,430097.0581868702,507580.60551010026,565150.3842235268,791744.24452155,636020.6712049538,606397.0748651415,268679.18499764736,468888.022808218,440970.3316233418,522215.84555430716,795422.4113123794,747194.4104220802,429764.03612331266,667625.1009511251,477834.28641004825,721138.7002193129,0.0,605214.7735019362,652140.5079796838,627050.117433208,607074.8986492524,381140.2347194534,786390.604397077,248122.25752842086,702384.399353374,632077.4676596216,279891.07048814546,444419.076130852,697735.0953219997
ERR10083495,1027801.7476006742,685415.0760539193,756145.6547253313,526688.327850542,821849.5502499226,592644.5953790518,994894.3217729208,544104.3103982912,347093.2483598608,637127.7584794121,716281.1941765608,1004211.1336775748,834318.4217923034,771277.9329385743,926437.8916009427,520432.38394146843,756940.0072119322,543534.3293647605,684116.8157683306,530857.5663188761,637788.5949944543,1457676.1952288994,389994.5661070164,1364676.8571889098,550273.3667614671,433211.21460784,853237.3957041499,756525.6926397147,613340.0697916287,1511904.619134752,737800.1811025802,556068.8731623089,273173.9024961938,330761.68025180907,268072.31493013224,220709.3964447368,306982.942219922,745099.638924889,417878.0845294474,494830.44763939094,642285.4913113015,331928.3210649552,808751.6193226447,471945.0117609042,497458.64446705516,403362.86762169865,730443.699438225,605214.7735019362,0.0,492418.78700045554,599780.7874132015,714882.591642152,350223.7876429869,900050.2345874923,592560.2145773879,692255.147839292,610542.3136753095,587690.9315720296,295446.0595066382,515715.428302276
ERR10083511,1103105.6391134986,550108.122367776,729398.6671670027,596271.9359780401,827438.4008257049,611237.1168286494,930417.3042173065,293747.9973463649,412073.74694343243,705995.0222841518,779360.4580462112,842108.0025228355,657700.1374813601,509932.8970256773,743541.5318790202,509258.9754928233,664261.3775578104,485173.99413097155,381998.31607744034,326514.15387851105,497316.0053949601,1461176.2464158798,501129.98498992255,1283603.6034228012,317232.3540403784,563497.1263786533,820344.2912088801,508846.422556944,546465.1617870987,1518278.9053312966,434616.15449497505,636526.2452711592,641280.2846462692,632115.1823979551,649115.1338807315,594776.503902096,621709.8657693957,764784.1374538308,437820.0586850721,636212.1702938415,505274.3818540576,691962.2461767694,474672.9137500896,667861.0566599913,715338.3029476333,662468.0854237432,433529.91401286254,652140.5079796838,492418.78700045554,0.0,725604.2345294025,387405.4321999112,524570.1159711636,607101.8467242543,625788.0395509329,318302.3965900979,244569.64592729,686579.2436543651,586187.133936766,109277.89865292981
ERR10083493,1047806.5945187594,783388.019690115,929487.9916233453,576154.7846369063,982729.6054113766,726645.8564431507,1108138.0262936563,772382.229408471,627036.420344943,825285.5469841938,830785.5003735923,1172499.2092892856,954049.9306587679,932562.4195462735,1104932.751544636,535326.341454444,982679.0668829778,569393.3171314887,840273.9632161644,756476.3657511052,753434.4190750779,1539876.9463950682,525148.1972634011,1425931.717992485,749225.6726988205,565621.9384394492,986984.8324417148,941129.5870909595,677931.9818079097,1606581.4338741128,900403.7517874967,801363.7715220223,658289.3965202539,669605.8379860498,619621.2125113213,599646.3164357804,692301.5627253776,742417.6407858315,678200.5777098689,371772.11726674717,857583.1663628898,625282.047553742,955699.2745445609,312039.53887608537,287702.25949234393,398192.9913295813,869006.2530275602,627050.117433208,599780.7874132015,725604.2345294025,0.0,869731.4728449236,450480.1011976001,1037881.7414855123,664258.7031992881,858388.8038680374,770608.6888324061,677011.0984585113,620892.271678429,714512.5456918164
ERR10083564,1439375.2413370183,573175.7659836989,834516.1097252707,824792.5124520712,962911.0181262856,855157.6383421947,1068564.0818607933,323323.21922033373,621006.3988559216,749817.1257313346,1072721.5294045329,593513.2959277324,392181.9829989644,269636.9869899158,483135.7136674953,660682.8601136857,558771.4298324494,680819.5360145007,467184.6976924651,441120.4720447692,664980.7649684312,1743882.9053121656,743561.1835605729,1104423.3751238699,514125.09441963636,727406.2202256728,821242.7967361419,389911.3160720012,529224.475434574,1748312.3055873055,186764.57686617126,641268.9840223056,771807.1725424686,813689.2909753697,931190.4273428717,819844.1268570508,828008.1633166426,716717.7837342953,546140.3838968512,781983.2723773572,527652.1014797534,971639.1380672147,211055.6343573893,802244.2603091655,921573.6274557774,825460.1684194095,238951.39336275065,607074.8986492524,714882.591642152,387405.4321999112,869731.4728449236,0.0,675203.1792534748,305786.16588393925,629403.0399775648,203498.81292774167,224046.89614230322,690705.2150324334,715447.807645673,416722.5531933687
ERR10083559,1055557.8121817866,671388.9159667443,692561.5321839642,623758.8975325322,799404.9546325066,742496.4214896931,987366.0040911881,535051.6581462017,434472.1711525377,578433.3487775406,888392.4933068716,914911.5995368077,714449.3251567951,713187.1898646245,815671.034028425,520429.94009184366,641222.138059035,602270.1979518827,719825.497121351,508751.94057320314,739410.5350845361,1514546.2538654935,469827.33184437023,1217127.6662873127,637401.8512367217,472610.37286648713,736804.6175540704,707679.8493761144,525415.2703043565,1560021.3585050686,741808.6565078625,446125.9240337867,380361.90458299057,341390.0064852514,491836.9785294717,335763.5500556902,366737.7332986067,477014.9247528844,324813.46059392305,240742.72391912492,577507.9932156784,482887.6561437453,801833.856505199,237091.3575502068,419441.24941402697,219143.03793869427,747425.5477129478,381140.2347194534,350223.7876429869,524570.1159711636,450480.1011976001,675203.1792534748,0.0,877699.2357362515,349439.68108244374,700447.5193481664,620382.2889968733,330568.1126349001,302495.1849418433,548476.6330811186
