,ERR10082910,ERR10083185,ERR10082717,ERR10083228,ERR10083008,ERR10082679,ERR10083238,ERR10083036,ERR10083253,ERR10082874,ERR10083247,ERR10083101,ERR10083080,ERR10083202,ERR10083000,ERR10083215,ERR10083027,ERR10083186,ERR10082834,ERR10083108,ERR10083006,ERR10082766,ERR10083774,ERR10082806,ERR10082884,ERR10082990,ERR10082872,ERR10083218,ERR10083258,ERR10083252,ERR10083540,ERR10083542,ERR10083541,ERR10083471,ERR10083524,ERR10083523,ERR10083484,ERR10083459,ERR10083457,ERR10083439,ERR10083544,ERR10083494,ERR10083490,ERR10083473,ERR10083498,ERR10083519,ERR10083478,ERR10083419,ERR10083495,ERR10083511,ERR10083493,ERR10083564,ERR10083559,ERR10083500,ERR10083552,ERR10083455,ERR10083510,ERR10083491,ERR10083366,ERR10083530
ERR10082990,2963127.1179530923,1802533.0824686687,1842315.5309615126,1369689.6220950936,1697664.3772680748,1405752.4439413222,1673476.6691567588,1594810.1730964724,986258.3447236328,1625462.7690996185,2275573.978582107,3757632.0305209504,3089125.0998527077,2692669.2223117566,3595775.5005139015,1422511.245797375,2843323.9458550974,1280070.4382427554,1456109.085037244,1628216.535925428,1301730.900912704,3764427.0370559716,1186283.7770790765,4808960.447677648,871508.7378598106,0.0,2534078.3262085645,2458449.665535579,2314845.9098577164,3345833.8673563874,2133850.50632747,2493424.0001921053,1274060.7302569998,1407936.622330352,1057810.298051593,1024072.2592888648,1331649.5845957375,3311030.077048833,1805855.8440282547,1746420.3013261154,1974209.1006519548,1142953.7919273027,2358671.3268353012,1662725.4756850272,1231568.8096984269,1486720.0247380137,1980684.350566743,2673116.690927278,712938.0144584801,1033378.0228430446,1420447.9739342798,2270610.845053375,1516766.4892401863,2796032.2744033197,2623984.3157364717,1844658.5612641163,1542230.8743450185,2672348.106587164,1396078.586166266,895899.9586488438
ERR10082872,4789611.148667186,2286231.828293885,1037492.4800826269,3425476.7240991434,1548083.4460296382,3623285.7649993603,1913886.9440601761,1736902.3211125028,2175894.602730794,979985.1367959618,4557819.622355628,2118232.6536155087,1984480.2255774685,1860062.0957884712,1888327.2474356769,2620180.3553053364,1190982.7693182635,3113697.3510614354,2358158.541281735,1778039.0152218258,3126940.590478655,5022538.1432156395,2793943.654457083,2567660.1420963015,2637201.349483198,2534078.3262085645,0.0,1700436.005632085,2132462.276867987,4290341.37902883,2043306.9292786142,1262276.126407372,1887828.5555507948,1730183.5670983007,3033656.702787578,2207470.5646343282,1873528.6383666517,1692151.4324244151,1286933.6712391202,2009350.0001179485,1521164.5849673862,3025341.2472240217,2106566.0598839526,1974881.3154855662,2852772.154948937,2005138.5684558062,2231724.1804815396,1617279.6348739448,2182970.7371927826,1979562.2729378836,2644452.8246557927,1882516.3679665576,1577482.99268233,2204009.979236256,1367125.7240703944,1999022.2778200847,2096329.115006754,1173797.881666175,1708788.0900152598,2190674.974080135
ERR10083218,5042180.796271292,1292205.8705183165,1970206.40136002,2953534.049076631,2487717.9669779693,3245487.6292149075,2610246.4601573544,915794.8182120272,1837952.947427926,1671161.966190291,4293830.507774614,1503042.3114094294,1143424.0610385982,543044.1528798556,1421368.7554769171,1863930.2841490612,1031353.379520812,2435694.518926994,1447687.0368812452,1229874.4297467934,2426741.1643933104,5604568.046532043,2442398.889567591,2734057.031524763,2082812.7214980228,2458449.665535579,1700436.005632085,0.0,999744.4505957509,5028674.123545987,899567.172962642,1188307.954253442,2143750.17578285,2081463.1672150723,3177186.478302462,2290817.875789998,2300336.8016897,1808484.200986561,1211974.9602731073,2010254.9334867953,1664185.7538529164,3201366.783020184,885788.6747486672,2003779.1655868667,2784657.58371761,2118257.1608732967,1100280.10064983,1577549.8889436112,2279989.9205514044,1686968.007471096,2334469.480201444,962938.2671916201,1716723.7912791912,933200.2606627368,1436977.2277078715,1059192.6552176427,1428490.7850920844,1482367.737808672,1874299.2592022226,1869050.960572504
ERR10083258,4797112.248694416,1028297.0472071774,2267073.9962822124,2471804.4193289243,2711605.3205313636,2913483.3344881176,2752004.393277925,1092772.6424114944,1621840.8069949406,1936701.5488794344,3957375.738853843,2114494.488830841,1514072.5873672636,1081339.9575008778,2006965.378756445,1366005.9841161019,1627935.4818106275,1953591.2182030303,1330272.1320169794,1220103.5840312904,2073939.9527729822,5502911.816420194,1988086.0134732602,3242044.9421713757,1949729.2351880556,2314845.9098577164,2132462.276867987,999744.4505957509,0.0,5008432.999764497,1110473.2565059818,1451038.9719890365,2096079.974776726,2081185.0991134834,2969019.7016421095,2154053.0153689347,2309362.1980960458,1863345.0464884383,1406212.0564466796,1474662.9361291346,1861737.6317510477,3023913.1177231264,1188744.3109508452,1509199.6071722917,2237597.02013544,1674638.7429036747,1180780.18072925,1544900.5007051425,2173998.748797018,1683057.4171934836,1705153.8401695609,1215344.178865806,1500152.823354674,1334636.0605663254,1455860.3523422156,1124109.2747468993,1377604.2402192294,1573810.5726856075,1853834.6795475048,1821923.1113814875
ERR10083252,2107180.1470206575,4551396.291283478,3374755.3323770007,3599057.099449799,2824504.7157701827,3323722.0951601835,2519019.2249002387,4284733.5727917785,3580885.131675966,3855861.582477514,3122189.37223433,6193471.470733518,5750848.992676733,5382348.578075745,5993431.635837436,4117581.8107135408,5182116.203623767,3940994.3656260152,4172161.110693713,4071429.2383157047,3948199.2445987323,929600.0728297088,3520787.840985878,6746568.11776721,3672871.3005283754,3345833.8673563874,4290341.37902883,5028674.123545987,5008432.999764497,0.0,5059152.437856661,4865649.663849525,3729594.78817686,3576421.431504123,2705460.110455706,3288047.422695725,3313263.713219791,5509261.408400676,4197888.625407778,4107464.0400890913,4417785.350181695,2691379.0609518383,5242839.425542994,4053735.713154596,3565790.446651766,3791136.3079021573,4985016.538277381,5083980.396358645,3274027.573049592,3835353.2095224294,4052177.47043426,5068130.527892805,3846538.41937644,5630727.7676025145,4956762.536355358,4727890.905047408,4442424.8713498805,4876468.8922384195,3856469.281325731,3722682.044354312
ERR10083540,4891188.095027526,1278271.1585927298,2218675.0304670576,2694386.1086438596,2586329.3846091996,2966602.1610939004,2694521.3022034173,905618.9775242124,1794091.3063723932,1747381.6866154342,4050765.5473075705,1971107.977885788,1235548.8481334925,834951.2226872897,1827217.2418943513,1764004.9507039373,1523839.2242054278,2130042.0374553646,1242859.371975768,1218944.0175319784,2108583.3316933434,5601016.991232753,2226640.50583362,3244872.8448036294,1798902.1522528678,2133850.50632747,2043306.9292786142,899567.172962642,1110473.2565059818,5059152.437856661,0.0,1477581.7538613558,1909868.0774249828,2040651.2107763542,2933550.0816508997,2159466.0431854445,2234831.757190684,2027501.7857309028,1321712.0356828866,1854465.5403878498,1414437.4766432766,2993619.8834245806,254973.3598182367,1814443.142605466,2451558.7778378883,1946656.880123716,288086.72690702014,1521553.2396337632,2056175.3564898106,1341256.729081722,1981273.0719544946,441523.3115929441,1651987.7960457215,676961.0757960904,1573184.5441508126,466538.3197476923,850550.8030429458,1692496.6181342874,1746962.2029030852,1498790.3944558091
ERR10083542,4901360.969593955,2004595.1233134335,1771896.2943140888,3244024.4781525615,2224088.399345898,3560594.32045059,2556811.1256258255,1413372.4223742303,1999888.6824333498,1373799.3518585602,4540765.590476566,1782975.264947049,1260403.5694641618,1133855.034244237,1506143.994285407,2249394.3956234087,739440.8077182379,2800727.8500241684,2033090.9064176152,1420360.0765091223,2906024.7904057875,5474592.673855654,2451472.8761724043,2527718.789563032,2477349.300970697,2493424.0001921053,1262276.126407372,1188307.954253442,1451038.9719890365,4865649.663849525,1477581.7538613558,0.0,1643769.7181889561,1530548.0263118176,3003980.7308360017,2013377.0666030245,1795934.6151639263,1121265.2303063713,792244.0733681761,1636767.9165562843,1274736.6872554505,2979368.2307903804,1545998.3463894778,1591499.0175158763,2605313.7924177195,1725300.5022305534,1686884.2582910068,870261.7718341993,2102100.076650491,1853484.4323988804,2190713.3620731854,1356799.374947527,1297784.5987381728,1592037.9008154925,622463.5262704153,1609959.8540053724,1771488.4533704983,613048.3719348743,1338760.8626352954,2094858.3806393691
ERR10083541,3590640.3224035124,2092155.212102821,1580280.4200239272,2315817.708588912,1514228.1812969933,2478096.5930984206,1806221.2229870958,1535284.3937026781,1339641.3629520403,1174865.561379684,3335571.835235002,3211204.7308040014,2527584.0511795054,2260072.9128791397,2977000.951127997,1866304.4562334947,2187899.720806692,2063445.3050047148,1784538.6945025877,1406202.5338214976,2169032.431500737,4278117.439204889,1508499.3360522238,4025427.6555239446,1690562.191083487,1274060.7302569998,1887828.5555507948,2143750.17578285,2096079.974776726,3729594.78817686,1909868.0774249828,1643769.7181889561,0.0,473759.1572054307,1527068.4397049793,731917.4993877384,562394.3805169109,2457492.497115912,1059628.9940285704,1361481.2641432125,1362733.031064412,1509339.9894695694,2125909.380503788,1152915.5859875432,1522751.7877740285,1051407.632218827,1891211.6849615222,1800083.0773019893,738581.3946147033,1241481.0266033066,1418392.7779642,1937708.4788886588,884378.1288549599,2459189.7866590125,1798438.8408655992,1796740.7635616218,1589705.2943756587,1799232.7505581372,380207.07757878467,1356462.9430603697
ERR10083471,3524242.6501882644,2092685.9613542114,1336958.2500553261,2370707.715663827,1321165.4113138143,2549464.3545321436,1646236.781516863,1511749.6822308248,1259989.2851211077,1078812.3525850081,3364475.940643208,3162203.431336131,2558336.7480628896,2258113.9955276838,2936386.72490069,1851077.4583779578,2078514.9404144296,2144859.634205931,1816130.4795016793,1353629.97521036,2268459.274848019,4135235.2559223277,1525876.125354873,3918694.5060265926,1760611.415996443,1407936.622330352,1730183.5670983007,2081463.1672150723,2081185.0991134834,3576421.431504123,2040651.2107763542,1530548.0263118176,473759.1572054307,0.0,1574402.1753964263,657489.0958654751,301813.5706243177,2412560.476948298,934802.1383426548,1378827.7105777212,1460740.9384213204,1511749.3243074396,2245291.018504283,1213854.1167384984,1650401.1831924382,1081554.6776598953,2051741.6854090088,1852773.9238258402,825687.1400203591,1355342.9680291258,1566536.533716019,2057377.8778058735,817332.6294679542,2556898.4932139954,1755539.5194822587,1923461.3999558191,1761912.3829719797,1725892.7075936673,355016.41256848956,1480438.7462505836
ERR10083524,2218768.563544427,2581396.276717699,2254305.0420105085,1596523.01796028,1875024.039897889,1500330.5414357865,1788056.4251102367,2334834.82537245,1504347.4091562096,2221542.2288313587,1993778.0389356283,4491891.613810044,3816257.612652217,3426405.396792534,4298715.251609253,1988932.148768781,3493123.509117735,1751372.176423104,2143834.058939264,2171949.091836869,1844979.3342915794,3046476.135093134,1228768.5237663765,5387768.140527393,1569432.1216765,1057810.298051593,3033656.702787578,3177186.478302462,2969019.7016421095,2705460.110455706,2933550.0816508997,3003980.7308360017,1527068.4397049793,1574402.1753964263,0.0,1033370.7527315643,1372210.7572811109,3805604.1409778814,2285322.3297095313,2124419.223241496,2564712.229349133,275907.07639529655,3161890.0112693673,1995605.7866703032,1324568.8124578504,1754549.4917827197,2796972.776292254,3165986.1334895324,965902.5535880936,1791755.696729049,1731628.663802953,3041771.7623612066,1894676.9464729337,3584349.5164731075,3132036.851462479,2666948.699617786,2340610.076690477,3152125.021591942,1723521.75010645,1671030.0035998756
ERR10083523,3084179.051996495,1981476.4440277861,1608192.0695442446,1823982.5042176254,1474501.722834531,1972121.8957640524,1573178.085059349,1550089.546064033,952951.1757073392,1455448.4215237584,2762707.231007477,3545586.861397137,2906222.1362440623,2523316.264637075,3355842.165013873,1533321.0790232422,2534643.7463639737,1677454.2003870031,1595907.899246382,1372600.9869565153,1809353.329941391,3774569.480445551,1015222.2536952192,4417020.912083958,1349750.0234565658,1024072.2592888648,2207470.5646343282,2290817.875789998,2154053.0153689347,3288047.422695725,2159466.0431854445,2013377.0666030245,731917.4993877384,657489.0958654751,1033370.7527315643,0.0,583894.2618685339,2880201.1241191127,1307382.407948799,1459517.615875533,1821668.676890504,997085.8188731801,2387754.659368504,1289503.309790634,1280120.9545425775,1082540.6841509468,2090061.880278907,2267086.5278389794,432809.67956712795,1267511.0611399019,1304809.0003364477,2253514.8102479824,1017339.745725586,2758609.235458694,2208456.5506950775,1975899.9455711313,1750627.8567274085,2198701.137870493,785498.5690508927,1274958.4599844813
ERR10083484,3279345.454750231,2250270.303576439,1353793.5802913234,2337747.9355253424,1195519.674183156,2464128.2526112557,1500919.3721489506,1662732.8206143042,1318042.5743324833,1205378.7431546154,3222006.1707082437,3409042.090884916,2793555.563921362,2492025.891758551,3173659.866886179,1957090.5017540706,2314722.001918805,2164505.1001568465,1901244.432553584,1472588.7781478576,2281756.6423080703,3870570.6154439296,1511008.6451456854,4148779.3264520587,1749940.2834639815,1331649.5845957375,1873528.6383666517,2300336.8016897,2309362.1980960458,3313263.713219791,2234831.757190684,1795934.6151639263,562394.3805169109,301813.5706243177,1372210.7572811109,583894.2618685339,0.0,2647161.047328628,1163608.6288409003,1512300.269505365,1576665.2785772255,1296754.4684384165,2441073.6707193004,1354473.3364566464,1620520.498669486,1176876.0468736715,2226050.30515485,2080619.1553559243,745312.7180519598,1391486.266657706,1640881.7643224632,2244689.190403429,976614.5607167651,2776050.9445755854,1994489.7497487923,2079369.0584610035,1871162.1112017527,1962612.8813385486,587407.6187963517,1479851.3438325487
ERR10083459,5597266.981271931,2658969.188889935,2488639.7418123824,3945486.3496994893,2936166.3985188236,4320930.2041108,3224656.7151931073,2195101.044693387,2835499.769603764,2178485.391071742,5325125.335040482,1773830.396073142,1256239.621484691,1540084.6847764573,1337945.5468134717,2974959.4483279935,1199740.3220934938,3479980.6945000426,2747109.674677733,2108668.341997622,3618061.4004586767,6137628.618571834,3150563.391953731,2062923.610953154,3277079.1920602103,3311030.077048833,1692151.4324244151,1808484.200986561,1863345.0464884383,5509261.408400676,2027501.7857309028,1121265.2303063713,2457492.497115912,2412560.476948298,3805604.1409778814,2880201.1241191127,2647161.047328628,0.0,1733359.9862206928,2000824.332765373,1733039.7780671394,3814392.4632870434,1999119.527224673,2023185.0837315898,3150684.0509333843,2237434.284514073,2270418.3390146405,788810.1739607572,2946563.0238689957,2561874.6546373027,2709114.5481108767,1746373.9607472392,1956603.8847809744,1894058.7255270097,702206.911580198,2148931.8007942922,2323930.3439752664,772771.2708919762,2215864.9886150556,2807454.4540154166
ERR10083457,4216038.917380626,1644853.9657358644,1316578.7179113142,2608545.1973454477,1650497.6170525057,2864555.964502352,1908381.9145440988,903221.0826187573,1340163.435321976,969287.0412318531,3830435.5877684457,2306976.3097270853,1702054.5214407793,1368669.819183575,2068847.709415316,1735557.242758936,1268265.9540798215,2199071.5965702436,1452217.8118942764,822081.8809972642,2284471.122441691,4789367.874385825,1799391.7954553422,3169560.6067953645,1782774.5939947092,1805855.8440282547,1286933.6712391202,1211974.9602731073,1406212.0564466796,4197888.625407778,1321712.0356828866,792244.0733681761,1059628.9940285704,934802.1383426548,2285322.3297095313,1307382.407948799,1163608.6288409003,1733359.9862206928,0.0,1315438.5223646904,1043013.6390536799,2272575.757540769,1478611.988710358,1215497.2794848206,2042808.6185183867,1250703.3192080366,1428718.7897074078,1220902.1344591875,1380845.904074383,1202030.1190244777,1708261.3702700767,1288331.4296472783,745763.0404149833,1726188.2187809069,1087609.8310864978,1291530.4837757412,1317489.6452777153,1076089.3327679632,750818.2000331372,1416782.3702107533
ERR10083439,3834013.111749489,1804788.7266824336,1889458.3948496988,2167388.4264683616,2068444.1862020353,2593779.8453421216,2158988.7255745456,1504966.4304322538,1422791.6646737147,1631555.3911623717,3495856.864198533,3069014.11981747,2256350.024879119,2051613.3855000557,2784285.2581971553,1574598.8302859876,2122009.880998908,1843753.8794456813,1683556.85729351,1248591.6618963142,2115161.4254985363,4584323.851213394,1401698.462151186,3862208.5403167964,1866274.54184158,1746420.3013261154,2009350.0001179485,2010254.9334867953,1474662.9361291346,4107464.0400890913,1854465.5403878498,1636767.9165562843,1361481.2641432125,1378827.7105777212,2124419.223241496,1459517.615875533,1512300.269505365,2000824.332765373,1315438.5223646904,0.0,1459115.9516882133,2175201.569072853,2023146.7414359741,297390.3153903973,1188142.8591528882,447703.66707566736,1860660.1386373602,1485258.7818451033,1507596.521045336,1390344.893007127,882149.5284678217,1776726.4341028982,695688.2480651804,2325437.672740553,1424378.9698465082,1634328.4007490661,1472472.3111539313,1534056.5697594075,1229359.293138503,1513977.9928912441
ERR10083544,4335491.295024821,2116460.2451865235,1696068.6031251801,2948074.2962252493,1901079.8118337905,3168215.968259424,2182807.892102051,1331181.8691497417,1906027.002140316,1317821.2759467803,4120998.594040648,2520056.551453955,1628629.1889675194,1575431.1712245636,2124503.7683466226,2271193.93614482,1520111.1538700056,2501478.9677536767,1788080.9307436282,1216416.0772457754,2591022.3750288226,4996634.804749193,2195447.8663575687,3324767.249509505,2063076.8239096187,1974209.1006519548,1521164.5849673862,1664185.7538529164,1861737.6317510477,4417785.350181695,1414437.4766432766,1274736.6872554505,1362733.031064412,1460740.9384213204,2564712.229349133,1821668.676890504,1576665.2785772255,1733039.7780671394,1043013.6390536799,1459115.9516882133,0.0,2584727.4332138,1503131.4885391763,1440820.917798253,2181554.087573581,1518954.3635685702,1512091.0607701507,1157909.3388193222,1750428.4287508016,1196533.9591829393,1928844.1041600537,1139581.2524927743,1183082.3159531208,1782568.6874378782,1172436.5077188616,1290747.933664819,1164876.1986202653,1318742.1330514166,1218600.8218415906,1434909.536986914
ERR10083494,2220950.871848362,2667885.9888599063,2235748.6189603247,1748176.7437870805,1857184.3494882246,1676541.1175226213,1821636.0426251453,2374435.481489653,1566595.44494678,2213386.1046527782,2111468.067082948,4496591.87756483,3833298.0344373174,3449366.550736816,4307044.863749971,2072606.3612570043,3474539.5453107166,1893380.514872803,2230116.4873833386,2209904.1459592767,2005647.9471028808,3037058.3849427393,1330369.2410883529,5374091.433237901,1674584.6430410736,1142953.7919273027,3025341.2472240217,3201366.783020184,3023913.1177231264,2691379.0609518383,2993619.8834245806,2979368.2307903804,1509339.9894695694,1511749.3243074396,275907.07639529655,997085.8188731801,1296754.4684384165,3814392.4632870434,2272575.757540769,2175201.569072853,2584727.4332138,0.0,3224517.386769065,2046420.2739894364,1435262.3189197856,1796950.9281146217,2868001.7191656283,3186498.8133807615,1010436.3559972494,1878650.1773443613,1813973.8751318885,3100376.2943850863,1907347.927936327,3637364.6076716036,3139344.1303234026,2748515.4523578724,2437340.0285138716,3144591.7615246973,1686820.4347010383,1772408.1175874816
ERR10083490,5089570.657322679,1411262.9404427086,2355648.7809461323,2896778.6649355865,2746594.343781768,3166377.0460707927,2854391.548856078,1070639.8839745324,2002080.6064911573,1906173.7091068064,4252633.597253472,1839912.3003197734,1108615.3018270135,742731.644457135,1688098.0337684776,1955333.5056948725,1505016.6351545753,2320100.1285918676,1403859.753172303,1370722.5903901928,2288735.6534195906,5789439.120975624,2438240.049016093,3131481.6691143187,1996354.2247900297,2358671.3268353012,2106566.0598839526,885788.6747486672,1188744.3109508452,5242839.425542994,254973.3598182367,1545998.3463894778,2125909.380503788,2245291.018504283,3161890.0112693673,2387754.659368504,2441073.6707193004,1999119.527224673,1478611.988710358,2023146.7414359741,1503131.4885391763,3224517.386769065,0.0,2000154.3654975733,2668297.6879424453,2146430.3993402626,470920.6657718474,1560039.0939418795,2284299.1209303127,1523235.0100992296,2194887.909602447,409463.0131782357,1842565.5201943296,473828.9236802667,1613841.1709260612,601546.0857939315,1002049.2576625163,1749623.902335299,1953417.7566155684,1686260.1239731668
ERR10083473,3816630.0049023614,1813387.6472591292,1851606.7768260085,2148076.702698253,1990790.3770490251,2544062.627016678,2096902.212847323,1481804.0653210531,1363822.6152828673,1552907.4811961593,3459703.8212453965,3069123.586321509,2275741.16192154,2055322.931762549,2797964.5392963793,1564102.717635258,2123759.371922582,1831659.9398051484,1662393.3269771026,1220705.0858151612,2079377.7224301987,4550582.483855885,1329712.540685016,3860368.883446244,1815248.6912393023,1662725.4756850272,1974881.3154855662,2003779.1655868667,1509199.6071722917,4053735.713154596,1814443.142605466,1591499.0175158763,1152915.5859875432,1213854.1167384984,1995605.7866703032,1289503.309790634,1354473.3364566464,2023185.0837315898,1215497.2794848206,297390.3153903973,1440820.917798253,2046420.2739894364,2000154.3654975733,0.0,1145599.649303368,286085.9588253153,1815635.6649322573,1444320.7281348559,1347208.623698646,1353941.6328952294,806976.6522694445,1765950.4189925606,571669.05077326,2304507.383891186,1429014.7809442,1625132.9885234009,1458532.7586410255,1503700.0859692732,1058032.1303429306,1475904.694168631
ERR10083498,2947208.6372364275,2118164.4663203093,2349408.1051077526,1371660.4630931811,2248379.173650432,1740304.0318412757,2180112.073742999,2008076.8808703516,1377958.7664872268,2157460.624925748,2489162.8392879404,4036551.7502166377,3217853.0508993105,2913400.0718852533,3808321.4472961705,1511813.0092594123,3103295.876212096,1317581.6523916079,1825603.7966283923,1796260.6784097345,1638081.7450936325,3896261.9725734564,859917.8686240914,4956288.191290333,1546073.7874124895,1231568.8096984269,2852772.154948937,2784657.58371761,2237597.02013544,3565790.446651766,2451558.7778378883,2605313.7924177195,1522751.7877740285,1650401.1831924382,1324568.8124578504,1280120.9545425775,1620520.498669486,3150684.0509333843,2042808.6185183867,1188142.8591528882,2181554.087573581,1435262.3189197856,2668297.6879424453,1145599.649303368,0.0,979467.1239214719,2322877.0812361124,2531109.7811801843,1248709.9076967395,1549268.796441405,650510.7114521635,2508063.8756845887,1405366.6697072333,3068357.929006165,2530176.9285611236,2160989.132536996,1845397.111367903,2613902.142560046,1608192.3615886255,1480517.6605008803
ERR10083519,3570540.6137580904,1854459.5023636941,1741683.3662376753,2006136.1594677465,1818103.1660453156,2377354.1310145613,1903811.654613712,1507735.9432125376,1242042.0847266004,1504985.309812026,3256372.2933582086,3235356.9431442954,2471817.2325778864,2218782.0973822554,2976898.397128293,1523597.8756689706,2252691.7877437207,1750050.3608993657,1650268.573808215,1232634.6639406178,2000865.2778130765,4285497.909663823,1177633.0038072134,4027355.5842245915,1701847.5778491446,1486720.0247380137,2005138.5684558062,2118257.1608732967,1674638.7429036747,3791136.3079021573,1946656.880123716,1725300.5022305534,1051407.632218827,1081554.6776598953,1754549.4917827197,1082540.6841509468,1176876.0468736715,2237434.284514073,1250703.3192080366,447703.66707566736,1518954.3635685702,1796950.9281146217,2146430.3993402626,286085.9588253153,979467.1239214719,0.0,1928447.0393409822,1662547.8952502392,1158042.9662465034,1305836.3579177905,766719.5820500478,1919777.1778748177,529167.7176009512,2475778.992478529,1624582.5858755226,1729121.737943283,1527185.6487873371,1664767.4217118137,987234.091388157,1395169.350992918
ERR10083478,4742283.810102365,1198279.386793414,2293897.4971358245,2491350.233158919,2612669.8222050564,2752726.205021306,2683483.084710615,905684.3724708956,1696545.0628105933,1827972.4292015457,3834623.7815590203,2239699.4768747436,1496162.5529166274,1089760.4274981727,2110771.733786958,1623343.3205874844,1782409.5051146355,1919184.1328301462,1088688.0203290565,1222862.9400537903,1885489.1087797352,5496936.0476432685,2084105.5033071144,3530359.675733621,1605430.2985536307,1980684.350566743,2231724.1804815396,1100280.10064983,1180780.18072925,4985016.538277381,288086.72690702014,1686884.2582910068,1891211.6849615222,2051741.6854090088,2796972.776292254,2090061.880278907,2226050.30515485,2270418.3390146405,1428718.7897074078,1860660.1386373602,1512091.0607701507,2868001.7191656283,470920.6657718474,1815635.6649322573,2322877.0812361124,1928447.0393409822,0.0,1717768.2515042592,1964521.671032926,1239755.9037096777,1868181.3769690564,649254.3851511517,1682328.2828003576,904593.6803012721,1781469.4572125003,425992.21533380164,733186.269731642,1908451.7284804455,1759336.9069800132,1358436.7146897202
ERR10083419,5046019.251493101,2258439.3224242264,2196279.081632387,3367377.19468862,2543590.916859274,3715382.2196833263,2815440.8240092704,1703320.9513606061,2304605.7349431813,1776498.3217422413,4724056.330332017,2038052.2957340914,1196688.6689277207,1324915.244730394,1635387.8761822835,2474170.4371611103,1247394.217574781,2891076.2449079407,2201621.321065455,1574881.5934745697,3030100.1703285323,5684169.761425674,2540072.507733785,2662450.49919806,2669692.909698417,2673116.690927278,1617279.6348739448,1577549.8889436112,1544900.5007051425,5083980.396358645,1521553.2396337632,870261.7718341993,1800083.0773019893,1852773.9238258402,3165986.1334895324,2267086.5278389794,2080619.1553559243,788810.1739607572,1220902.1344591875,1485258.7818451033,1157909.3388193222,3186498.8133807615,1560039.0939418795,1444320.7281348559,2531109.7811801843,1662547.8952502392,1717768.2515042592,0.0,2311067.1178405876,1946788.4422312046,2076674.6674734587,1262132.7030118506,1390130.2039665205,1601351.4720082534,435561.08068673906,1616690.1027423283,1710754.4676495807,628250.3201718245,1597846.8628257215,2184270.5801111273
ERR10083495,3083251.1735875495,1865476.256183927,1555983.6667407535,1705564.6246551317,1386230.9840178152,1787669.794153551,1460693.9458832573,1489681.3118858677,883871.3709816604,1349123.242738409,2643507.7351980642,3540489.152370192,2903645.7218868835,2517592.810399847,3354027.586552025,1494151.4692259282,2563860.643414731,1558431.000097534,1500516.1792756517,1398406.93270843,1617481.591972842,3771279.595550826,1070441.7946245372,4462633.8794615455,1158109.051568979,712938.0144584801,2182970.7371927826,2279989.9205514044,2173998.748797018,3274027.573049592,2056175.3564898106,2102100.076650491,738581.3946147033,825687.1400203591,965902.5535880936,432809.67956712795,745312.7180519598,2946563.0238689957,1380845.904074383,1507596.521045336,1750428.4287508016,1010436.3559972494,2284299.1209303127,1347208.623698646,1248709.9076967395,1158042.9662465034,1964521.671032926,2311067.1178405876,0.0,1043705.1459052025,1331342.7794478775,2158665.676577547,1106319.3979742017,2682482.419741274,2265289.794371793,1830148.1639279919,1568480.57496451,2277894.0556075033,889091.5137014862,1028072.5207051301
ERR10083511,3613822.087764698,1384973.3427712608,1575246.6025873537,1864197.4713988858,1664329.493168345,2022610.7805482498,1675373.0167968564,845357.6069883088,990396.2246454698,1317353.926337945,3023530.537861161,3004489.7873985195,2251315.0591316624,1872509.1750183762,2771570.1680785567,1367499.928356488,2121723.1051416676,1441582.8770396796,876702.8820410025,853866.7287803174,1453202.929970209,4330447.513371684,1353870.8083107488,4062634.09910233,910556.3987743977,1033378.0228430446,1979562.2729378836,1686968.007471096,1683057.4171934836,3835353.2095224294,1341256.729081722,1853484.4323988804,1241481.0266033066,1355342.9680291258,1791755.696729049,1267511.0611399019,1391486.266657706,2561874.6546373027,1202030.1190244777,1390344.893007127,1196533.9591829393,1878650.1773443613,1523235.0100992296,1353941.6328952294,1549268.796441405,1305836.3579177905,1239755.9037096777,1946788.4422312046,1043705.1459052025,0.0,1417642.963546534,1371547.8808043853,1112955.2859270673,1972668.7065394432,1910805.5853210185,979068.2739707176,646607.397009963,2018317.5041719773,1191898.95221491,273272.637181259
ERR10083493,3518132.0908472156,1781900.2509843248,2326014.6610819115,1569223.3721809653,2374273.383991616,2023049.1146002857,2357363.626923093,1662455.337830764,1291313.3184750322,2026339.0754271606,2907606.153211263,3549212.703065428,2709544.1555656553,2411532.984627621,3336068.559020033,1264058.2469008302,2695652.947656467,1283254.0027434162,1537441.3089266205,1462542.3338334518,1612710.1692483372,4434380.735318969,897033.2050648961,4510688.22108578,1508874.9882067766,1420447.9739342798,2644452.8246557927,2334469.480201444,1705153.8401695609,4052177.47043426,1981273.0719544946,2190713.3620731854,1418392.7779642,1566536.533716019,1731628.663802953,1304809.0003364477,1640881.7643224632,2709114.5481108767,1708261.3702700767,882149.5284678217,1928844.1041600537,1813973.8751318885,2194887.909602447,806976.6522694445,650510.7114521635,766719.5820500478,1868181.3769690564,2076674.6674734587,1331342.7794478775,1417642.963546534,0.0,2056362.5445222445,1139650.1780011267,2558788.3557224893,2111906.1176011115,1760557.28678592,1525108.1179513142,2205032.7381469873,1416196.4810498578,1408820.028725813
