,ERR10082910,ERR10083185,ERR10082717,ERR10083228,ERR10083008,ERR10082679,ERR10083238,ERR10083036,ERR10083253,ERR10082874,ERR10083247,ERR10083101,ERR10083080,ERR10083202,ERR10083000,ERR10083215,ERR10083027,ERR10083186,ERR10082834,ERR10083108,ERR10083006,ERR10082766,ERR10083774,ERR10082806,ERR10082884,ERR10082990,ERR10082872,ERR10083218,ERR10083258,ERR10083252,ERR10083540,ERR10083542,ERR10083541,ERR10083471,ERR10083524,ERR10083523,ERR10083484,ERR10083459,ERR10083457,ERR10083439,ERR10083544,ERR10083494,ERR10083490,ERR10083473,ERR10083498,ERR10083519,ERR10083478,ERR10083419,ERR10083495,ERR10083511,ERR10083493,ERR10083564,ERR10083559,ERR10083500,ERR10083552,ERR10083455,ERR10083510,ERR10083491,ERR10083366,ERR10083530
ERR10082990,2515074.2927295407,1510858.0848004885,1585779.495249576,1172644.7270017462,1584562.3581932646,1262369.8067123597,1805007.4109183042,1321846.8492911726,889221.6532530008,1305134.4997275185,1757140.5553463844,2887358.8359055757,2314773.6130209365,2034799.279681168,2711426.72515744,1091360.917201546,2242522.2219460835,1094419.268749413,1315056.946071538,1354072.0124240068,1220227.01008296,3267080.077817653,1103262.1914789793,3615734.9517163173,933717.1021845964,0.0,1981142.1674395304,1929441.6454365754,1694305.1130737935,3193286.708718464,1660454.0741110547,1887938.188193141,1126935.2428418414,1225870.003729596,1088169.202339875,1027215.4464658326,1228850.2626605895,2251417.560533807,1344444.0021373148,1247494.8117326982,1610809.496828846,1118895.2936955271,1829576.8493129772,1227821.0101134449,1119164.5587553245,1167859.0196629043,1557826.5810339737,1792790.4541033232,786591.7769071832,911620.2262417173,1230410.6973872585,1714748.1716217108,1093293.2880137882,2148001.925470273,1819543.106913656,1470548.6214780523,1238431.48056039,1869261.4531862577,1143475.9878738162,852643.1209826301
ERR10082872,3825203.888053028,1952299.6878942535,704443.4295406551,2767185.9229375967,1148703.7598415005,2851207.868722307,1551413.430844596,1658104.7172081743,1895044.1173083545,782057.8261036712,3465729.757981427,1872045.984134204,1903614.2675487068,1768834.9767013316,1782835.4417273065,2186905.1861363356,1523388.75385799,2570330.6963499854,2070899.8750943996,1792654.988191816,2548439.5991133475,3895428.024622198,2519255.916946113,1915689.5689364704,2182452.966363995,1981142.1674395304,0.0,1608413.0360607004,1930933.1550519816,3466889.920796592,1883954.9215395255,1647056.740777014,1982833.7868485095,1872364.330440259,2632740.1511140442,2114111.272804012,1970697.246665758,1618558.888596581,1481060.8949817019,1991183.7932393383,1793130.1721651442,2594796.3857711456,1918714.8325952452,1997126.3382778266,2591909.4132760502,2032927.2746187947,1995827.58881698,1618352.6611913114,2042196.015527158,1815581.8666278864,2462766.751887803,1800627.265486947,1659488.4382076906,1969975.0359552782,1555119.2365339708,1847088.392359716,1935639.4978843555,1382314.9476978825,1831691.475825282,1927553.6724330143
ERR10083218,4083173.9172886084,1115290.023247765,1745621.7184851363,2332350.451882821,2179441.8357038116,2488410.483704005,2376047.3275911403,743226.9704901726,1480815.1646316296,1493073.4652474406,3194283.211537136,1189069.1111878233,1036606.9532551863,484476.2420759144,1102549.1688505325,1578548.1774250667,1094657.4619309,1976130.3853771896,1179317.2988089337,1093648.5756251868,1929583.585828559,4551054.035749521,2103536.0783751723,2263499.2558638053,1580682.4718725136,1929441.6454365754,1608413.0360607004,0.0,987493.1517924567,4287850.750018592,781706.624052144,1268088.619128411,1895164.2988348003,1888292.7240592227,2579162.243481786,1992326.4673925808,2013869.0204489466,1490459.1673705792,1156759.5945355284,1855291.037077741,1566349.9957745716,2613633.3884072187,765935.9263391423,1904198.422267228,2453502.417858397,1939610.338925579,935064.3176514651,1397621.3084863152,1877370.183914989,1351475.726587792,2262955.780584764,797771.6571645046,1558275.8114034242,775777.2744886253,1346315.845058655,906044.0930650119,1191179.2448342945,1328969.00304597,1715612.2242811748,1469844.6568151342
ERR10083258,3798282.781857744,834044.656438131,1973250.108484477,1769193.7845993582,2324098.4086417253,2075069.8727813961,2464446.019333757,989228.3211802016,1133429.0657222446,1640849.5760522962,2782495.122966256,1845606.874028161,1454488.0272941403,1071771.8625393186,1747446.8973242077,974054.2324958092,1587491.7332528066,1437910.2159578672,1172549.9178256763,1142503.5946359206,1533038.824550768,4428853.158849929,1573592.4617673408,2721936.9997108676,1473080.3060559868,1694305.1130737935,1930933.1550519816,987493.1517924567,0.0,4235925.415139884,1060957.1525523544,1322068.6874258842,1658295.5878820277,1686618.4754454696,2217653.284056144,1680642.4142690198,1855010.8283961578,1439740.519186704,1168623.5243871312,1294994.1209881997,1714004.1160744042,2286865.675980555,1141374.5038513872,1346064.2230688697,1847387.1851812764,1412682.3890514101,1078040.7709970898,1245046.675329885,1603592.196143396,1331439.9567479563,1638281.6258448972,1104122.729979779,1238891.417410743,1257333.4372210102,1231819.9591113143,1048754.1515355255,1177442.9905744905,1288502.186229422,1522209.5138324422,1421805.370715345
ERR10083252,2590074.79972085,3987143.1746807136,2901618.914540984,3398093.3336524176,2388077.918923292,3153537.8460486247,2053980.9087160474,3863296.9939494687,3371619.4259379273,3370258.6309716646,3061202.8857805226,5080464.756876284,4860505.76807085,4532213.172293752,5005862.250832917,3696308.89754996,4582160.435573596,3556240.561708108,3665804.227491288,3700994.1933580497,3511525.2005491857,861371.1654223166,3370510.381094086,5080820.163814598,3399204.3522968725,3193286.708718464,3466889.920796592,4287850.750018592,4235925.415139884,0.0,4277259.190239002,4369955.666599376,3686781.2832457256,3581610.183817887,3092280.3761536567,3362944.760561196,3472672.851819042,4512290.66012286,3806428.212017271,3720674.4818559443,4107061.526717855,3063565.9966767486,4375451.739557414,3675141.827044502,3484651.0090153934,3578862.011926696,4223991.7734368285,4217737.474193955,3353241.498967231,3556875.252000413,3694188.2927269693,4321501.361592288,3549815.131301629,4602977.253816273,4263492.636361296,4061989.889163561,3925165.989394716,4169163.2896172344,3711715.4347546636,3475582.970781305
ERR10083540,3898055.784173567,1094357.583618353,1942034.6910155853,2067018.5113658272,2260208.348909675,2207126.1080067446,2435387.025713983,742032.7017274912,1433257.8167371005,1591267.036148553,2922003.634524947,1665928.6538252472,1157402.1046697642,724850.9186191324,1514312.0961855915,1451993.7400329935,1483762.6322508596,1672173.4652601087,938876.9011041863,1089683.8399967214,1596785.099951775,4490273.421762533,1888579.3909415088,2730180.487688863,1279192.6495090565,1660454.0741110547,1883954.9215395255,781706.624052144,1060957.1525523544,4277259.190239002,0.0,1503457.6316438052,1789533.3634947967,1904184.8691595048,2393043.8958353857,1931889.4179129405,2006180.5907482507,1723211.5541470814,1280004.2410043024,1746560.6468159072,1429949.078618536,2457859.262232075,218957.25241699576,1797947.1170565612,2197070.776863595,1850233.342692213,240121.736954404,1417319.627339578,1735612.037905937,1043511.983176523,2023770.202403672,403138.78633294516,1549469.3603979396,546747.5155005279,1486347.5024949582,371826.7075251588,690552.2335891761,1572927.6420477834,1666710.0341589116,1126628.3941207055
ERR10083542,3811465.380349532,1802144.5638397047,1822084.5498005848,2506270.1191050815,2219085.324560324,2763136.9174601175,2648396.5428303974,1227866.5545616103,1599107.194132401,1403144.455585739,3349771.5454500774,1783119.755310338,1159919.1375608905,1207077.3847980916,1401748.5339696275,1802074.472737739,869177.4816434213,2246639.301987304,1834394.6342673923,1263596.6576768078,2385198.4931409797,4556919.484920378,2022835.506721938,2543267.5154417004,1992902.12439949,1887938.188193141,1647056.740777014,1268088.619128411,1322068.6874258842,4369955.666599376,1503457.6316438052,0.0,1235062.9338228072,1155640.680873601,2233092.45554612,1526796.5441917924,1321096.1735502074,939294.7584842577,683328.0959736692,1436352.2776185514,1087106.8841627303,2202408.3954675617,1596803.9775908627,1486821.2650234727,2157273.565343533,1482610.659637924,1622224.6016535442,875019.3394479918,1566128.842237445,1514178.6106827029,2023362.5198344956,1328282.8507994823,1128859.9187321693,1705715.505365417,590866.5657295224,1549272.251846976,1557300.266418458,646974.2859975194,1016585.1130102192,1693902.3576702997
ERR10083541,2906176.2216613777,1878896.604601754,1801876.6725009235,1806173.5044596354,1912927.6854423953,2008444.3296964942,2307344.3627055325,1399231.1689402864,1155269.2613737285,1393920.8885435357,2458552.171284555,2712765.1362926723,2045480.1749430376,1916451.4447055527,2427250.8378371196,1487700.987770056,1875212.4649108432,1702490.8487657136,1708669.5240736285,1285239.2433516027,1897145.746045622,3774792.872908128,1292521.3058499268,3423482.5692052236,1560523.182291439,1126935.2428418414,1982833.7868485095,1895164.2988348003,1658295.5878820277,3686781.2832457256,1789533.3634947967,1235062.9338228072,0.0,449808.72453410685,1127599.9570361823,600876.1399431666,493225.7522960455,1757962.3886201319,911453.9199784047,1059253.3709679663,1287208.219677376,1120771.8983758471,1966290.2632152252,998786.1918674086,1301680.9203837167,850930.0038469675,1773272.190186549,1317293.54510185,590679.0784097571,1226685.5958679877,1393082.1791330187,1740449.5698856085,755819.3196280444,2222962.7721091057,1304445.9118100682,1701829.332739332,1503918.7691481214,1333061.0562464872,327785.6260225576,1331300.7493147445
ERR10083471,2824978.9231806668,1929396.1479501817,1664687.087562104,1906761.5849604795,1801790.811820007,2106669.7492827396,2226345.706807458,1434903.7917355297,1161773.987456252,1326582.3724439428,2530122.0292438464,2694264.232285319,2090320.6557760462,1955387.4473584513,2417935.2861575927,1539355.0094214785,1783785.3902266382,1817639.0010725453,1783865.7048844793,1297518.7484649306,2013790.3329165129,3666945.1273275143,1366387.6526897482,3341538.9123984477,1627546.653183865,1225870.003729596,1872364.330440259,1888292.7240592227,1686618.4754454696,3581610.183817887,1904184.8691595048,1155640.680873601,449808.72453410685,0.0,1199419.873746054,545890.9752725356,275440.14479919226,1727561.8477617523,795471.0194714827,1122439.8790394077,1319282.4035626338,1115370.8635767747,2071394.000616493,1099838.8513341397,1444192.3533906417,941558.3788199221,1915725.3095566703,1379965.0145210205,731211.3053803258,1312954.5348240356,1526504.128180792,1834789.1398730264,741323.4869987596,2315856.6313483226,1267951.6937009075,1816595.6153225186,1643938.215007182,1269073.3613806572,350126.57244488026,1414793.4041368018
ERR10083524,2009445.3789028453,2204819.7182291346,2183977.6360034,1304903.038653064,2068342.312876667,1382129.6735603358,2256135.9819529937,1942534.3484669712,1270521.0213502962,2012032.685089385,1523282.1455226212,3581798.0628730315,2946847.853268811,2694493.846852132,3353404.8891711542,1568531.2875266466,2794671.687431101,1449616.459624062,1890290.589559711,1749231.1528328666,1662688.197599598,3000098.238036215,946700.638941371,4279250.1635330925,1501618.991371313,1088169.202339875,2632740.1511140442,2579162.243481786,2217653.284056144,3092280.3761536567,2393043.8958353857,2233092.45554612,1127599.9570361823,1199419.873746054,0.0,774297.0115834104,1075928.1365063374,2689625.9903795174,1726989.4442694199,1489580.1322013529,2069319.9140550985,302755.7305204973,2575768.2491270443,1435403.5945625189,1043480.9393874906,1230290.1820314587,2300195.833162255,2227802.8866066677,766419.4210750404,1546477.507069534,1437994.1456807118,2420503.8074564147,1376470.131628362,2892381.1963811065,2239751.480694231,2206007.5558542404,1935599.140852258,2275638.4722769563,1280753.9017442032,1505044.6029350758
ERR10083523,2545299.591937853,1827785.4721041527,1785943.8135456557,1486522.9209988657,1838210.4774151952,1672258.8893514664,2135155.3708636756,1442379.3308824832,927220.351733071,1528682.8621074418,2060728.124389775,2931314.203913323,2338151.6285754438,2108421.6396349664,2704468.1727677993,1291708.6093600986,2125074.2804076285,1458039.665236855,1594463.9268754248,1260194.8586984475,1668684.9129706903,3401297.3543439275,947663.6325305514,3632923.4296939154,1360701.624438657,1027215.4464658326,2114111.272804012,1992326.4673925808,1680642.4142690198,3362944.760561196,1931889.4179129405,1526796.5441917924,600876.1399431666,545890.9752725356,774297.0115834104,0.0,525237.7302165183,2041435.7646494783,1031798.30673102,1099957.5297901279,1599310.821769177,735568.158724941,2112700.3780190884,1050738.370560436,1148424.4810739625,837851.7275365612,1892317.150075008,1624974.037126132,434502.70812274574,1245424.6529778508,1308439.4435979833,1931292.3781892788,789879.8586759887,2387478.7401415748,1592028.1052082593,1805348.629272197,1606829.090152092,1587010.4435793736,646890.8859753706,1279936.7488790217
ERR10083484,2660761.0134858033,2063477.749089144,1703648.0251739207,1922004.6429579717,1790634.8039161977,2092610.633720951,2213169.57219979,1499998.1933875787,1236116.6657403337,1427849.0153367056,2461161.975683437,2853365.51183668,2209291.3607143355,2084925.7234736206,2551668.824407862,1643386.2201107808,1906766.03929297,1853942.1617528957,1818824.7318430657,1316302.747773095,2049766.8515382425,3526020.734352253,1355904.5145591926,3502948.608940759,1624588.1033846703,1228850.2626605895,1970697.246665758,2013869.0204489466,1855010.8283961578,3472672.851819042,2006180.5907482507,1321096.1735502074,493225.7522960455,275440.14479919226,1075928.1365063374,525237.7302165183,0.0,1895495.8670967869,936437.9459739978,1213825.341595322,1339105.9027787906,983913.815130675,2176117.7536661476,1198572.6651817986,1445506.8466427268,1009192.9362728418,2009089.411903064,1525481.9298185739,705610.2394346329,1324664.3509070515,1587815.9802848692,1930156.5488159244,839691.0632768458,2439359.840992919,1431855.480682321,1898348.0893245053,1693547.111145716,1437018.4980274262,466497.6318192837,1407526.6989851382
ERR10083459,4126008.392897547,2008064.975801082,1998735.016213505,2802705.9581845184,2375917.5975603615,3086971.317874366,2730137.841079091,1613453.679805838,1992836.4086532542,1660526.5575765418,3725562.326250495,1761173.988270892,1213125.699695625,1342864.7781913858,1383386.0313990451,2092154.068933978,1247268.6910870487,2504042.756261961,2098439.339303617,1600569.4591975694,2656927.1858713026,4765535.609540758,2342408.32999949,2208773.317424629,2369921.2689905968,2251417.560533807,1618558.888596581,1490459.1673705792,1439740.519186704,4512290.66012286,1723211.5541470814,939294.7584842577,1757962.3886201319,1727561.8477617523,2689625.9903795174,2041435.7646494783,1895495.8670967869,0.0,1240339.713973958,1468881.892704788,1422311.355586392,2682220.323545029,1747332.329487439,1517474.625661991,2321891.054609152,1638983.0881610706,1845461.3104099473,606316.8665112327,2064511.7018442885,1858082.968462119,2087089.4848484576,1493600.7568041736,1373532.0180760259,1778495.4864558976,534547.6697629502,1744658.9951509149,1789592.6441967178,595103.3142119106,1571264.7516806326,2040790.3350582097
ERR10083457,3279957.2873837855,1490738.6469009249,1439877.037813646,1998030.5591456804,1753402.2703874887,2203895.2453272366,2131072.8659909777,829102.513116442,1071793.5458328717,1088071.3156884525,2784376.888903871,2002701.210852233,1409852.4286729444,1225094.12506305,1716269.6749424317,1366699.2935668037,1172826.2374849054,1749458.83623508,1340324.1146066126,791849.2167799373,1873715.5046636616,3974590.3501749714,1507859.0221575755,2758216.06830792,1416529.8416838949,1344444.0021373148,1481060.8949817019,1156759.5945355284,1168623.5243871312,3806428.212017271,1280004.2410043024,683328.0959736692,911453.9199784047,795471.0194714827,1726989.4442694199,1031798.30673102,936437.9459739978,1240339.713973958,0.0,1135665.6580142768,988249.815814301,1695507.292838046,1414294.6240967615,1167222.6289637294,1736915.2378463952,1125423.4763861112,1347553.389718938,936383.3802876896,1061586.249047622,1008235.1204545496,1637262.018987798,1175244.5059854565,671819.305935011,1622646.911396623,802350.339432844,1241920.3419833335,1186902.3324225124,804871.4821976239,665120.3108227864,1156527.0783609003
ERR10083439,2928344.580057989,1660350.7957582336,1880183.420308242,1580833.5573781952,2031192.6244280722,1930890.6047451263,2280845.5222482737,1414680.1711090037,1167479.2344303173,1565498.5265528038,2444942.703871197,2702681.8933785013,1978015.8446448299,1855341.408938797,2417081.1658022576,1207401.4518994915,1988840.2021695962,1412609.3125701812,1582590.1641925492,1237149.485464873,1723248.7123970236,3802398.9344182443,1126254.0660024274,3332010.8940189555,1560404.1253028011,1247494.8117326982,1991183.7932393383,1855291.037077741,1294994.1209881997,3720674.4818559443,1746560.6468159072,1436352.2776185514,1059253.3709679663,1122439.8790394077,1489580.1322013529,1099957.5297901279,1213825.341595322,1468881.892704788,1135665.6580142768,0.0,1429203.169657834,1526294.2960864396,1886865.1042440739,279797.2309727171,886597.2995875862,370435.394629077,1715175.9409395878,1076190.8993937832,1111829.07712022,1246964.2783829053,830291.3433662909,1646066.5266719933,565064.3261541114,2136239.826661323,1118541.572222061,1584815.7826943167,1384837.6224637313,1221323.144624714,992248.1238924062,1323209.853832339
ERR10083544,3350226.800962735,2006504.104295578,1825017.268132551,2412369.4038138106,2078674.8588235246,2600252.376592511,2498268.4187576803,1186450.5602843298,1698181.8169330398,1485694.1435298854,3122803.433325415,2266537.721034,1285509.353125834,1412329.5630705322,1764376.1272778546,1932138.3094506976,1303413.6612948324,2123045.1472071903,1671256.309441194,1115437.005379506,2258012.076333074,4217627.924172188,1928217.5388080569,3033151.1548346877,1726019.8004466807,1610809.496828846,1793130.1721651442,1566349.9957745716,1714004.1160744042,4107061.526717855,1429949.078618536,1087106.8841627303,1287208.219677376,1319282.4035626338,2069319.9140550985,1599310.821769177,1339105.9027787906,1422311.355586392,988249.815814301,1429203.169657834,0.0,2050160.256438018,1520880.317696958,1536011.427523897,1986979.1561720017,1530965.4141704182,1499394.0823826136,1104292.770832989,1527561.0630786582,1079864.964532603,1943989.4652582353,1139268.106334062,1205865.625422667,1775204.8992485346,1019811.280377404,1339817.4175711405,1146659.11113504,1234938.4193691602,1111945.1036143827,1240422.9003734975
ERR10083494,1933167.0135213356,2301512.224103752,2139756.239865186,1474431.95572634,2021542.8861048187,1560525.6154760804,2257254.6915724864,1985648.8592324173,1358679.5550386412,1976204.092706267,1674705.4651194639,3592908.903437993,2954154.8804177484,2727470.1973709995,3359612.1398051293,1662284.2687185006,2758258.1963739363,1600848.7390718712,1984938.5278902217,1787863.8157734498,1825190.6410504081,2965303.396986386,1079495.2709831572,4258791.178729828,1589462.923767648,1118895.2936955271,2594796.3857711456,2613633.3884072187,2286865.675980555,3063565.9966767486,2457859.262232075,2202408.3954675617,1120771.8983758471,1115370.8635767747,302755.7305204973,735568.158724941,983913.815130675,2682220.323545029,1695507.292838046,1526294.2960864396,2050160.256438018,0.0,2642175.4254114167,1475103.5958189513,1140587.952613914,1273502.0377769326,2378045.235930553,2234489.776910604,843876.3247929165,1613322.5129722203,1483674.009143855,2472334.8198510655,1371294.3402457403,2953970.8633390414,2225541.8070027353,2287811.303521556,2021407.6220463305,2249680.5924419584,1234566.869603263,1575021.4211429
ERR10083490,4044369.5198776037,1170064.684224338,2018926.575548997,2220785.875761326,2348586.9741512663,2351142.4721107394,2505118.094158836,864490.3939680301,1590253.514749142,1697843.7626910787,3072658.4392611883,1583483.090545649,1123890.3463906075,673528.229919875,1441640.2098776242,1595045.7459361472,1514573.1883695815,1810382.9591597463,1036095.4009969352,1206663.4436295815,1718956.7820919757,4604514.726218062,2052816.5952858527,2648751.5298357075,1426312.6323706175,1829576.8493129772,1918714.8325952452,765935.9263391423,1141374.5038513872,4375451.739557414,218957.25241699576,1596803.9775908627,1966290.2632152252,2071394.000616493,2575768.2491270443,2112700.3780190884,2176117.7536661476,1747332.329487439,1414294.6240967615,1886865.1042440739,1520880.317696958,2642175.4254114167,0.0,1942666.739926846,2362799.8509662217,2009084.8121809093,367089.11921766354,1489363.937824466,1918650.8592591826,1182258.2123719843,2173499.5134779764,425936.74509720335,1701510.0648788416,390516.08549456706,1561621.326937808,457880.55695017235,807282.8702016412,1655014.6979510484,1834903.8815267682,1270591.3058332328
ERR10083473,2940200.2095791027,1687819.9311872697,1886172.649403018,1570270.745945106,2005120.5647982867,1909527.2597742616,2250466.12386812,1472537.0162162308,1169028.794051712,1558687.751924355,2424767.759971045,2737148.6877942896,2054489.2798513211,1909664.0882791402,2481065.919191991,1198377.472875304,2067928.3982831708,1422441.5224964435,1623933.6614181628,1305671.8690880951,1731627.8063665992,3775156.8010305213,1117858.9832206029,3332314.44408012,1593777.4545443915,1227821.0101134449,1997126.3382778266,1904198.422267228,1346064.2230688697,3675141.827044502,1797947.1170565612,1486821.2650234727,998786.1918674086,1099838.8513341397,1435403.5945625189,1050738.370560436,1198572.6651817986,1517474.625661991,1167222.6289637294,279797.2309727171,1536011.427523897,1475103.5958189513,1942666.739926846,0.0,838702.9614923272,303837.0085391179,1754818.0765093572,1095922.1855533358,1068478.0186424053,1329306.2287362532,708654.5490244171,1728224.7636988657,568659.2514080819,2185297.970525301,1189168.8341934462,1656580.0352433927,1468118.696873315,1249379.1982516758,968489.2839644639,1401188.4870269953
ERR10083498,2405478.963795568,1971972.8369992827,2298269.512124285,1129198.2556243169,2272080.445325605,1466337.2704869094,2417267.772799282,1880088.017754222,1310974.621026662,2030941.1498989821,1792439.5691004482,3404788.0201968523,2686492.882596565,2487173.7455318635,3170921.820249752,1280243.8827657017,2715749.689496438,1168321.2419356245,1799565.2710682654,1700284.522997254,1544284.510587994,3442016.971803451,848234.2862258045,4079700.200724681,1549206.2637182951,1119164.5587553245,2591909.4132760502,2453502.417858397,1847387.1851812764,3484651.0090153934,2197070.776863595,2157273.565343533,1301680.9203837167,1444192.3533906417,1043480.9393874906,1148424.4810739625,1445506.8466427268,2321891.054609152,1736915.2378463952,886597.2995875862,1986979.1561720017,1140587.952613914,2362799.8509662217,838702.9614923272,0.0,784783.672996578,2087938.187090317,1863298.8202727977,1117685.389991298,1520892.1184124139,606942.8690766537,2192413.736635948,1163184.5141541387,2665826.51590759,1943965.2635283894,2001662.0915706528,1729507.5352408846,2031474.8134421948,1380707.0902331166,1490876.2992223734
ERR10083519,2815158.8643767512,1716205.283808729,1857564.0264556159,1495749.8256229216,1964727.088699344,1819250.5047917399,2216412.2609893675,1460601.318366172,1069755.8729747643,1552244.9677660419,2300989.5380012053,2804332.380142197,2141465.0204904117,1981168.3610745957,2548409.836289681,1205778.578019613,2081305.3181928883,1401312.5048846172,1617076.0365786762,1263972.7248172723,1701845.592142836,3659127.0293783187,1005654.1330800565,3438340.162321785,1532270.421191377,1167859.0196629043,2032927.2746187947,1939610.338925579,1412682.3890514101,3578862.011926696,1850233.342692213,1482610.659637924,850930.0038469675,941558.3788199221,1230290.1820314587,837851.7275365612,1009192.9362728418,1638983.0881610706,1125423.4763861112,370435.394629077,1530965.4141704182,1273502.0377769326,2009084.8121809093,303837.0085391179,784783.672996578,0.0,1811335.3955620697,1227311.8208059433,878502.2532264786,1285203.984509463,836471.3641296993,1787679.6818636162,503939.4165730639,2263713.3024267894,1270663.1978045953,1695906.6731854675,1496184.8484318373,1299717.0724792378,859382.2117672672,1348929.8990603625
ERR10083478,3800915.3174453913,1046694.7150296499,1998052.916145616,1914430.7011111684,2277008.64160701,2051877.4008982603,2422408.2722555255,768019.7908953909,1371542.0349519004,1652412.402767239,2763015.829365261,1857598.2017680788,1317312.1499621873,886403.7440698228,1716341.4979408963,1338482.9425760345,1671053.1692456705,1506898.7341536921,827998.1166119884,1097389.2540926395,1432510.5991614861,4417767.568889405,1777586.8346595617,2901161.453667996,1160176.227740424,1557826.5810339737,1995827.58881698,935064.3176514651,1078040.7709970898,4223991.7734368285,240121.736954404,1622224.6016535442,1773272.190186549,1915725.3095566703,2300195.833162255,1892317.150075008,2009089.411903064,1845461.3104099473,1347553.389718938,1715175.9409395878,1499394.0823826136,2378045.235930553,367089.11921766354,1754818.0765093572,2087938.187090317,1811335.3955620697,0.0,1490178.3555272839,1677155.3892952197,988621.0260160362,1912812.1073647041,547164.174830553,1547896.1543611381,700248.9337442792,1587555.877054726,349202.9535971882,609305.6971184497,1686332.6475224276,1669880.902189734,1046626.3442313116
ERR10083419,3712233.343956304,1786433.3837322341,1847745.838552478,2377113.7483080192,2142055.702785761,2652434.8859904176,2488745.448681323,1288255.6048816554,1630003.949581718,1458417.9593830432,3276509.534115993,1971127.5574548696,1191654.8641985229,1234970.2512421098,1589807.7890298562,1727972.0201227218,1348603.224450394,2067302.3263030495,1713257.5324851193,1223396.7416966583,2239458.1223666584,4428231.032908627,1878347.2163492562,2544732.5469304235,1938026.6415077993,1792790.4541033232,1618352.6611913114,1397621.3084863152,1245046.675329885,4217737.474193955,1417319.627339578,875019.3394479918,1317293.54510185,1379965.0145210205,2227802.8866066677,1624974.037126132,1525481.9298185739,606316.8665112327,936383.3802876896,1076190.8993937832,1104292.770832989,2234489.776910604,1489363.937824466,1095922.1855533358,1863298.8202727977,1227311.8208059433,1490178.3555272839,0.0,1619433.3077654047,1430840.16456591,1627882.7515109926,1217092.0346826694,965331.8792384306,1616502.1513477797,426409.3099159539,1409935.452106585,1371851.4492586288,602334.7241111042,1149770.7258614649,1604087.9641730997
ERR10083495,2628434.34164428,1623244.7552957009,1703079.8692486503,1322767.8590572875,1754846.020288105,1463349.2753266392,2027803.8854751217,1291460.7097171017,753235.3057099753,1405301.2936068194,1925685.858681784,2833464.35828016,2262442.989886375,1996730.4549866014,2620172.932273746,1167042.0731494646,2098416.551468273,1280039.6502468195,1410527.8669452085,1195515.789817098,1431324.3488000894,3417501.729421801,924905.2712007862,3593880.6596130873,1146707.628612455,786591.7769071832,2042196.015527158,1877370.183914989,1603592.196143396,3353241.498967231,1735612.037905937,1566128.842237445,590679.0784097571,731211.3053803258,766419.4210750404,434502.70812274574,705610.2394346329,2064511.7018442885,1061586.249047622,1111829.07712022,1527561.0630786582,843876.3247929165,1918650.8592591826,1068478.0186424053,1117685.389991298,878502.2532264786,1677155.3892952197,1619433.3077654047,0.0,1010821.4913747135,1316677.5503398697,1760314.8783936356,833045.3991890238,2210004.7450749963,1612941.6624754288,1581667.9358218652,1373799.4390408667,1627520.2177883997,717699.2423543445,1043562.8921492945
ERR10083511,2942746.8222614736,1279437.919432592,1576649.0972790997,1510908.509353892,1738582.8036093076,1612617.5305397124,1943731.1686478148,714199.387191,905237.8121162417,1330662.5235024844,2214481.254775032,2395827.0465693055,1714349.500672777,1412991.1017759454,2125843.6998808263,1171885.9707002214,1762938.5655180954,1207629.4222421877,796228.2309991275,739479.8398475783,1237256.4730107498,3663263.9390461617,1231412.461355658,3257925.515198897,744466.6661879496,911620.2262417173,1815581.8666278864,1351475.726587792,1331439.9567479563,3556875.252000413,1043511.983176523,1514178.6106827029,1226685.5958679877,1312954.5348240356,1546477.507069534,1245424.6529778508,1324664.3509070515,1858082.968462119,1008235.1204545496,1246964.2783829053,1079864.964532603,1613322.5129722203,1182258.2123719843,1329306.2287362532,1520892.1184124139,1285203.984509463,988621.0260160362,1430840.16456591,1010821.4913747135,0.0,1560175.1541990405,1006214.9342138587,1028270.735314878,1534077.0431529833,1446409.616463469,776596.8742751931,505849.7442897446,1567632.34444783,1139957.5966425242,235968.35397569733
ERR10083493,2755011.000200181,1854901.403854124,2265346.9540322074,1334983.3788141333,2298803.009491679,1705411.8625997652,2455940.930903469,1765197.3413377893,1385445.3889053152,1961297.9255630695,2133288.8362155743,3156245.7494287416,2435666.3973744432,2259326.5168155753,2942564.4563069474,1168988.9041543552,2553048.9998245235,1226619.5871226743,1722569.5698032053,1625925.6581919729,1611460.9908908748,3715072.81442235,1051779.0112813623,3794152.36280938,1594368.9222149935,1230410.6973872585,2462766.751887803,2262955.780584764,1638281.6258448972,3694188.2927269693,2023770.202403672,2023362.5198344956,1393082.1791330187,1526504.128180792,1437994.1456807118,1308439.4435979833,1587815.9802848692,2087089.4848484576,1637262.018987798,830291.3433662909,1943989.4652582353,1483674.009143855,2173499.5134779764,708654.5490244171,606942.8690766537,836471.3641296993,1912812.1073647041,1627882.7515109926,1316677.5503398697,1560175.1541990405,0.0,2024221.8725339868,1104649.0336106757,2446958.861561224,1760761.9883754875,1880392.196361174,1656258.1635614661,1842367.8432823885,1392458.6931420981,1546081.9788394147
